node_id,latitude,longitude,district,street_count,betweenness,source
osm_908440203_31.2096_29.9479,31.209567,29.947904,,,,overpass_live
osm_692784164_31.2096_29.9467,31.209585,29.946726,,,,overpass_live
osm_674900726_31.2096_30.0962,31.209603,30.096232,,,,overpass_live
osm_580846733_31.2096_29.9989,31.209606,29.998866,,,,overpass_live
osm_691267186_31.2096_30.0151,31.209608,30.015127,,,,overpass_live
osm_689982275_31.2096_30.0699,31.209617,30.069872,,,,overpass_live
osm_690761570_31.2096_30.0224,31.209635,30.022372,,,,overpass_live
osm_251692614_31.2096_29.9943,31.20964,29.994268,,,,overpass_live
osm_178318988_31.2096_29.9465,31.209642,29.946529,,,,overpass_live
osm_690725763_31.2097_30.0304,31.209655,30.030376,,,,overpass_live
osm_647697565_31.2097_29.9108,31.209656,29.910752,,,,overpass_live
osm_647681860_31.2097_29.9108,31.209663,29.910811,,,,overpass_live
osm_580846739_31.2097_30.0001,31.209676,30.000066,,,,overpass_live
osm_691215694_31.2097_30.0212,31.20968,30.02122,,,,overpass_live
osm_289637621_31.2097_29.9497,31.209686,29.94969,,,,overpass_live
osm_580846725_31.2097_29.9943,31.209688,29.99431,,,,overpass_live
osm_692754714_31.2097_29.9478,31.209704,29.947796,,,,overpass_live
osm_289637659_31.2097_29.9493,31.209708,29.94933,,,,overpass_live
osm_691497551_31.2097_30.0212,31.209712,30.021236,,,,overpass_live
osm_692238254_31.2097_29.9928,31.209712,29.992805,,,,overpass_live
osm_580846710_31.2097_29.9932,31.209713,29.993175,,,,overpass_live
osm_580846704_31.2097_29.9906,31.209722,29.990592,,,,overpass_live
osm_672893613_31.2097_30.1109,31.209726,30.110877,,,,overpass_live
osm_580846713_31.2097_29.9922,31.209729,29.99222,,,,overpass_live
osm_672893612_31.2097_30.1123,31.209737,30.112334,,,,overpass_live
osm_692754714_31.2097_29.9472,31.209738,29.947235,,,,overpass_live
osm_42307755_31.2098_29.879,31.209753,29.879003,,,,overpass_live
osm_104486296_31.2098_29.9942,31.209766,29.994246,,,,overpass_live
osm_691204420_31.2098_30.0313,31.209771,30.031314,,,,overpass_live
osm_580846710_31.2098_29.9906,31.209774,29.990614,,,,overpass_live
osm_690245631_31.2098_29.9939,31.209784,29.993918,,,,overpass_live
osm_691951275_31.2098_29.946,31.209794,29.946032,,,,overpass_live
osm_677793431_31.2098_29.949,31.209804,29.949001,,,,overpass_live
osm_691267185_31.2098_30.0154,31.20981,30.015381,,,,overpass_live
osm_554484934_31.2098_29.8792,31.209824,29.879229,,,,overpass_live
osm_603805492_31.2098_29.9178,31.209824,29.917822,,,,overpass_live
osm_647681855_31.2098_29.9116,31.209835,29.911582,,,,overpass_live
osm_580846704_31.2098_29.9901,31.209841,29.990118,,,,overpass_live
osm_672893614_31.2098_30.1124,31.209844,30.112436,,,,overpass_live
osm_580846742_31.2099_30.0002,31.209856,30.000182,,,,overpass_live
osm_691713602_31.2099_29.9116,31.209862,29.911572,,,,overpass_live
osm_178257748_31.2099_29.9124,31.209863,29.912402,,,,overpass_live
osm_235063909_31.2099_29.8794,31.209868,29.879355,,,,overpass_live
osm_692784164_31.2099_29.9472,31.209871,29.947227,,,,overpass_live
osm_692784162_31.2099_29.9458,31.209882,29.945828,,,,overpass_live
osm_692762891_31.2099_29.9464,31.209888,29.946425,,,,overpass_live
osm_42307792_31.2099_29.8789,31.209909,29.87889,,,,overpass_live
osm_580846728_31.2099_29.9945,31.209912,29.994527,,,,overpass_live
osm_251686670_31.2099_29.9942,31.209915,29.99421,,,,overpass_live
osm_689975428_31.21_30.0368,31.209954,30.036837,,,,overpass_live
osm_691951275_31.21_29.9464,31.209955,29.946399,,,,overpass_live
osm_907737250_31.21_29.8788,31.209962,29.878816,,,,overpass_live
osm_692684711_31.21_29.8797,31.209965,29.879738,,,,overpass_live
osm_692754715_31.21_29.9472,31.209965,29.947214,,,,overpass_live
osm_692754715_31.21_29.9478,31.209974,29.947784,,,,overpass_live
osm_691480842_31.21_30.0214,31.210003,30.021419,,,,overpass_live
osm_179092075_31.21_29.882,31.210005,29.881979,,,,overpass_live
osm_25188567_31.21_29.8821,31.210009,29.882136,,,,overpass_live
osm_178257747_31.21_29.9166,31.210019,29.916643,,,,overpass_live
osm_580846745_31.21_30.0003,31.210029,30.000317,,,,overpass_live
osm_907737250_31.21_29.8785,31.21003,29.878454,,,,overpass_live
osm_603805494_31.21_29.9177,31.210031,29.917679,,,,overpass_live
osm_179103022_31.21_29.882,31.210034,29.882022,,,,overpass_live
osm_689896648_31.21_30.0687,31.210048,30.06875,,,,overpass_live
osm_30436464_31.2101_29.9086,31.210051,29.908631,,,,overpass_live
osm_691497550_31.2101_30.0207,31.210061,30.020651,,,,overpass_live
osm_691267193_31.2101_30.0197,31.210067,30.019711,,,,overpass_live
osm_179103025_31.2101_29.8803,31.210069,29.8803,,,,overpass_live
osm_907301890_31.2101_29.9193,31.210082,29.919334,,,,overpass_live
osm_603805496_31.2101_29.9168,31.210089,29.916779,,,,overpass_live
osm_25185997_31.2101_29.9118,31.210092,29.911781,,,,overpass_live
osm_38704236_31.2101_29.9188,31.210114,29.918779,,,,overpass_live
osm_603805496_31.2101_29.9169,31.210142,29.916884,,,,overpass_live
osm_691203963_31.2101_30.0158,31.210149,30.015807,,,,overpass_live
osm_690446180_31.2102_30.0012,31.21015,30.001238,,,,overpass_live
osm_909244203_31.2102_29.8807,31.210151,29.88071,,,,overpass_live
osm_580846731_31.2102_29.9948,31.210153,29.994763,,,,overpass_live
osm_689975431_31.2102_30.0302,31.210167,30.030195,,,,overpass_live
osm_691267186_31.2102_30.0142,31.210171,30.014164,,,,overpass_live
osm_691403832_31.2102_30.0004,31.210197,30.000449,,,,overpass_live
osm_603805498_31.2102_29.9167,31.210204,29.916714,,,,overpass_live
osm_691228315_31.2102_29.9945,31.210215,29.994535,,,,overpass_live
osm_691251644_31.2102_30.0332,31.210225,30.033172,,,,overpass_live
osm_692684712_31.2102_29.8786,31.210229,29.878565,,,,overpass_live
osm_689975432_31.2102_30.0299,31.210231,30.029916,,,,overpass_live
osm_692684710_31.2102_29.8797,31.210245,29.879733,,,,overpass_live
osm_603805498_31.2102_29.9168,31.210248,29.916809,,,,overpass_live
osm_104486290_31.2103_29.9861,31.210255,29.9861,,,,overpass_live
osm_909244202_31.2103_29.881,31.210269,29.881024,,,,overpass_live
osm_909244202_31.2103_29.8811,31.21027,29.881118,,,,overpass_live
osm_580846709_31.2103_29.9916,31.210281,29.991593,,,,overpass_live
osm_42307792_31.2103_29.8776,31.21029,29.87758,,,,overpass_live
osm_691664015_31.2103_30.0203,31.210299,30.020253,,,,overpass_live
osm_691203965_31.2103_30.016,31.210316,30.016017,,,,overpass_live
osm_691497550_31.2103_30.0208,31.21032,30.02084,,,,overpass_live
osm_691215693_31.2103_30.0219,31.210325,30.021925,,,,overpass_live
osm_689696834_31.2103_30.0602,31.210328,30.060224,,,,overpass_live
osm_689975433_31.2103_30.0295,31.210333,30.029478,,,,overpass_live
osm_691204414_31.2103_30.0294,31.210345,30.029428,,,,overpass_live
osm_909244203_31.2103_29.8807,31.210346,29.88069,,,,overpass_live
osm_251692607_31.2104_29.995,31.210353,29.994968,,,,overpass_live
osm_689194265_31.2104_30.078,31.210361,30.078034,,,,overpass_live
osm_97682530_31.2104_29.9123,31.210371,29.912259,,,,overpass_live
osm_689975419_31.2104_30.0292,31.210393,30.029221,,,,overpass_live
osm_690494274_31.2104_30.0006,31.210396,30.000605,,,,overpass_live
osm_691267185_31.2104_30.0144,31.2104,30.014429,,,,overpass_live
osm_909244204_31.2104_29.8811,31.2104,29.881111,,,,overpass_live
osm_691215692_31.2104_30.0291,31.210413,30.029136,,,,overpass_live
osm_672893612_31.2104_30.1109,31.21043,30.110914,,,,overpass_live
osm_691228316_31.2104_29.9948,31.21044,29.994778,,,,overpass_live
osm_691497551_31.2105_30.02,31.210451,30.020005,,,,overpass_live
osm_691228315_31.2105_29.9941,31.210461,29.994068,,,,overpass_live
osm_691464917_31.2105_30.0289,31.210461,30.028902,,,,overpass_live
osm_690446182_31.2105_30.0009,31.210465,30.000942,,,,overpass_live
osm_691203962_31.2105_30.0162,31.210496,30.016243,,,,overpass_live
osm_580846706_31.2105_29.9909,31.210522,29.990922,,,,overpass_live
osm_672355715_31.2106_30.128,31.210553,30.128,,,,overpass_live
osm_691464915_31.2106_30.0284,31.210564,30.028405,,,,overpass_live
osm_691664015_31.2106_30.0205,31.210567,30.020473,,,,overpass_live
osm_580846733_31.2106_29.9952,31.210575,29.995209,,,,overpass_live
osm_34607140_31.2106_29.9127,31.210586,29.912675,,,,overpass_live
osm_179103025_31.2106_29.8821,31.210588,29.882094,,,,overpass_live
osm_690725772_31.2106_30.0281,31.210619,30.028144,,,,overpass_live
osm_691402215_31.2107_30.0198,31.210657,30.019818,,,,overpass_live
osm_691203958_31.2107_30.0164,31.210666,30.016442,,,,overpass_live
osm_580846702_31.2107_29.9905,31.210672,29.990502,,,,overpass_live
osm_691228317_31.2107_29.995,31.210691,29.995049,,,,overpass_live
osm_672893617_31.2107_30.1112,31.21073,30.111205,,,,overpass_live
osm_691267193_31.2107_30.0202,31.210736,30.020234,,,,overpass_live
osm_691203963_31.2107_30.0148,31.210738,30.014825,,,,overpass_live
osm_690446180_31.2108_29.9998,31.210752,29.999769,,,,overpass_live
osm_178257742_31.2108_29.9144,31.210773,29.914351,,,,overpass_live
osm_690725759_31.2108_30.0274,31.210776,30.027383,,,,overpass_live
osm_559012705_31.2108_29.9938,31.210777,29.993816,,,,overpass_live
osm_691228316_31.2108_29.994,31.210784,29.994041,,,,overpass_live
osm_28816478_31.2108_29.9939,31.210794,29.993935,,,,overpass_live
osm_691267194_31.2108_30.0202,31.210795,30.020159,,,,overpass_live
osm_603805494_31.2108_29.9171,31.210814,29.917139,,,,overpass_live
osm_580846735_31.2108_29.9955,31.210816,29.995459,,,,overpass_live
osm_691464906_31.2108_30.0272,31.210817,30.027196,,,,overpass_live
osm_691203959_31.2108_30.0166,31.210823,30.016635,,,,overpass_live
osm_690446183_31.2108_30.0012,31.210845,30.001185,,,,overpass_live
osm_178257748_31.2109_29.9143,31.21085,29.914311,,,,overpass_live
osm_690446179_31.2108_30.0016,31.21085,30.001632,,,,overpass_live
osm_27000971_31.2109_29.9198,31.210902,29.919797,,,,overpass_live
osm_691267188_31.2109_30.015,31.210905,30.015021,,,,overpass_live
osm_559012724_31.2109_29.9953,31.210911,29.995287,,,,overpass_live
osm_34607141_31.2109_29.9133,31.210919,29.913319,,,,overpass_live
osm_673637605_31.2109_30.1024,31.210947,30.10238,,,,overpass_live
osm_690725771_31.2109_30.0266,31.210949,30.026562,,,,overpass_live
osm_47328618_31.211_30.092,31.210957,30.09198,,,,overpass_live
osm_689975429_31.211_30.0311,31.210984,30.031062,,,,overpass_live
osm_691464910_31.211_30.0263,31.210993,30.026338,,,,overpass_live
osm_691267194_31.211_30.0194,31.211016,30.019359,,,,overpass_live
osm_689694720_31.211_30.0577,31.211018,30.057746,,,,overpass_live
osm_178257742_31.211_29.915,31.211019,29.91503,,,,overpass_live
osm_691403826_31.211_30.0018,31.211021,30.001789,,,,overpass_live
osm_580846739_31.211_29.9957,31.211026,29.995677,,,,overpass_live
osm_603805492_31.211_29.917,31.211037,29.916984,,,,overpass_live
osm_691464903_31.2111_30.026,31.211051,30.026046,,,,overpass_live
osm_691228317_31.2111_29.994,31.211069,29.994027,,,,overpass_live
osm_672847264_31.2111_30.1294,31.21108,30.12936,,,,overpass_live
osm_689190370_31.2111_30.1024,31.21109,30.102363,,,,overpass_live
osm_689975430_31.2111_30.0307,31.211092,30.030678,,,,overpass_live
osm_691267190_31.2111_30.02,31.2111,30.019976,,,,overpass_live
osm_691464860_31.2111_30.0258,31.211102,30.025789,,,,overpass_live
osm_691411686_31.2111_29.9971,31.21112,29.997142,,,,overpass_live
osm_689976194_31.2111_30.0405,31.211133,30.040482,,,,overpass_live
osm_691464886_31.2111_30.0256,31.211146,30.02556,,,,overpass_live
osm_104486290_31.2111_29.9838,31.211148,29.983757,,,,overpass_live
osm_691203961_31.2112_30.0171,31.211156,30.017062,,,,overpass_live
osm_178257735_31.2112_29.9159,31.211158,29.915921,,,,overpass_live
osm_690252700_31.2112_29.9822,31.211179,29.982223,,,,overpass_live
osm_251692616_31.2112_29.9945,31.211182,29.994489,,,,overpass_live
osm_690446178_31.2112_30.0019,31.211185,30.001935,,,,overpass_live
osm_34607142_31.2112_29.9141,31.211192,29.914131,,,,overpass_live
osm_689975430_31.2112_30.0304,31.211203,30.030446,,,,overpass_live
osm_691403831_31.2112_29.9984,31.211228,29.998407,,,,overpass_live
osm_691267190_31.2112_30.0195,31.211235,30.019454,,,,overpass_live
osm_692684712_31.2112_29.8791,31.211237,29.87914,,,,overpass_live
osm_25188567_31.2113_29.8824,31.211265,29.882433,,,,overpass_live
osm_690725773_31.2113_30.0249,31.21127,30.024937,,,,overpass_live
osm_691203966_31.2113_30.0172,31.211271,30.017152,,,,overpass_live
osm_691267191_31.2113_30.02,31.211299,30.020047,,,,overpass_live
osm_179103022_31.2113_29.8823,31.211305,29.882312,,,,overpass_live
osm_251692608_31.2113_29.9957,31.211321,29.99573,,,,overpass_live
osm_691464888_31.2113_30.0246,31.211329,30.024643,,,,overpass_live
osm_178257730_31.2113_29.9175,31.211336,29.917542,,,,overpass_live
osm_672841672_31.2113_30.1304,31.211349,30.130425,,,,overpass_live
osm_691267187_31.2114_30.0142,31.211352,30.014224,,,,overpass_live
osm_559012724_31.2114_29.994,31.211357,29.994012,,,,overpass_live
osm_34607144_31.2114_29.9148,31.211378,29.914801,,,,overpass_live
osm_691480848_31.2114_30.0244,31.211378,30.024409,,,,overpass_live
osm_179103018_31.2114_29.8824,31.211399,29.882438,,,,overpass_live
osm_554484933_31.2114_29.8824,31.211409,29.882384,,,,overpass_live
osm_689694721_31.2114_30.0563,31.211412,30.056319,,,,overpass_live
osm_690446182_31.2114_29.9986,31.211424,29.99855,,,,overpass_live
osm_672847264_31.2114_30.1289,31.211436,30.128862,,,,overpass_live
osm_689975420_31.2114_30.0313,31.211436,30.031309,,,,overpass_live
osm_691267191_31.2114_30.0195,31.211439,30.019544,,,,overpass_live
osm_691203962_31.2115_30.0145,31.211482,30.014493,,,,overpass_live
osm_691464901_31.2115_30.0201,31.211508,30.020121,,,,overpass_live
osm_689896649_31.2115_30.0672,31.211512,30.067166,,,,overpass_live
osm_689976193_31.2115_30.0399,31.211533,30.039938,,,,overpass_live
osm_251692617_31.2115_29.996,31.211535,29.995962,,,,overpass_live
osm_689194264_31.2116_30.0807,31.211576,30.08066,,,,overpass_live
osm_690725774_31.2116_30.0234,31.211582,30.023417,,,,overpass_live
osm_689975420_31.2116_30.0309,31.211583,30.030946,,,,overpass_live
osm_691464913_31.2116_30.0287,31.211584,30.028677,,,,overpass_live
osm_27001013_31.2116_29.9156,31.211614,29.91564,,,,overpass_live
osm_178936285_31.2116_29.9196,31.211616,29.919575,,,,overpass_live
osm_691464901_31.2116_30.0196,31.211637,30.019633,,,,overpass_live
osm_689172970_31.2117_30.0553,31.211653,30.055302,,,,overpass_live
osm_691464912_31.2117_30.0284,31.211657,30.02843,,,,overpass_live
osm_691403832_31.2117_29.9963,31.211668,29.996342,,,,overpass_live
osm_691403829_31.2117_29.9987,31.211669,29.998739,,,,overpass_live
osm_691203958_31.2117_30.0146,31.211685,30.014625,,,,overpass_live
osm_672851427_31.2117_30.1303,31.211705,30.130326,,,,overpass_live
osm_689194263_31.2117_30.0893,31.211719,30.089318,,,,overpass_live
osm_691464858_31.2117_30.0282,31.211726,30.028196,,,,overpass_live
osm_689664639_31.2117_30.0407,31.211747,30.0407,,,,overpass_live
osm_691267188_31.2118_30.016,31.211752,30.016011,,,,overpass_live
osm_689664637_31.2118_30.0391,31.211756,30.039088,,,,overpass_live
osm_691464882_31.2118_30.028,31.211792,30.027967,,,,overpass_live
osm_691464862_31.2118_30.0224,31.211794,30.02239,,,,overpass_live
osm_691464906_31.2119_30.0277,31.211861,30.027729,,,,overpass_live
osm_691403246_31.2119_30.022,31.211862,30.022022,,,,overpass_live
osm_689976193_31.2119_30.0401,31.211925,30.040086,,,,overpass_live
osm_251692608_31.2119_29.994,31.21194,29.993982,,,,overpass_live
osm_691403831_31.2119_29.9967,31.211949,29.996655,,,,overpass_live
osm_691228308_31.212_29.9964,31.211955,29.996416,,,,overpass_live
osm_690184746_31.212_29.987,31.211964,29.986986,,,,overpass_live
osm_689975421_31.212_30.0408,31.211983,30.040787,,,,overpass_live
osm_691203965_31.212_30.0131,31.211983,30.013132,,,,overpass_live
osm_689663503_31.212_30.0536,31.212033,30.053573,,,,overpass_live
osm_689926018_31.212_30.0743,31.212034,30.074342,,,,overpass_live
osm_690252699_31.2121_29.9827,31.212085,29.982654,,,,overpass_live
osm_689926018_31.2121_30.0742,31.212089,30.074164,,,,overpass_live
osm_691480849_31.2121_30.0245,31.212094,30.024494,,,,overpass_live
osm_677794130_31.2121_29.919,31.212119,29.918952,,,,overpass_live
osm_691203960_31.2121_30.0148,31.212136,30.014781,,,,overpass_live
osm_689975429_31.2121_30.0317,31.212148,30.031697,,,,overpass_live
osm_690252698_31.2122_29.9837,31.21216,29.983745,,,,overpass_live
osm_689664636_31.2122_30.0392,31.212172,30.039238,,,,overpass_live
osm_178257730_31.2122_29.917,31.212192,29.916968,,,,overpass_live
osm_689664641_31.2122_30.0409,31.212198,30.040859,,,,overpass_live
osm_251692617_31.2122_29.9937,31.212203,29.993718,,,,overpass_live
osm_691228311_31.2122_29.997,31.212207,29.996965,,,,overpass_live
osm_692015071_31.2122_29.9191,31.21221,29.919109,,,,overpass_live
osm_691464864_31.2122_30.0239,31.212237,30.023913,,,,overpass_live
osm_691402215_31.2122_30.0204,31.21224,30.020381,,,,overpass_live
osm_691203959_31.2122_30.0141,31.212247,30.014112,,,,overpass_live
osm_410651589_31.2123_30.1539,31.212252,30.153911,,,,overpass_live
osm_691203961_31.2123_30.0151,31.212278,30.015061,,,,overpass_live
osm_689975431_31.2123_30.0313,31.212297,30.031339,,,,overpass_live
osm_909263146_31.2123_29.884,31.212304,29.884002,,,,overpass_live
osm_691464856_31.2123_30.0259,31.212309,30.025877,,,,overpass_live
osm_691267195_31.2123_30.0199,31.212335,30.019939,,,,overpass_live
osm_689975432_31.2124_30.0311,31.212358,30.031077,,,,overpass_live
osm_691403829_31.2124_29.9972,31.212362,29.997152,,,,overpass_live
osm_27000971_31.2124_29.9172,31.212394,29.917217,,,,overpass_live
osm_689667712_31.2124_30.041,31.212408,30.040951,,,,overpass_live
osm_410651042_31.2124_30.1545,31.212416,30.154459,,,,overpass_live
osm_251692610_31.2124_29.9972,31.212422,29.997213,,,,overpass_live
osm_689975418_31.2124_30.0307,31.212425,30.030719,,,,overpass_live
osm_689975433_31.2124_30.0306,31.212441,30.030641,,,,overpass_live
osm_691399309_31.2124_30.0194,31.212447,30.019435,,,,overpass_live
osm_691267187_31.2125_30.015,31.212468,30.015017,,,,overpass_live
osm_684294575_31.2125_29.9196,31.212492,29.919597,,,,overpass_live
osm_690252698_31.2125_29.9828,31.212493,29.982848,,,,overpass_live
osm_689975419_31.2125_30.0304,31.212495,30.030376,,,,overpass_live
osm_690446178_31.2125_29.9994,31.212495,29.999366,,,,overpass_live
osm_909263146_31.2125_29.8839,31.212501,29.883853,,,,overpass_live
osm_691403825_31.2125_29.9994,31.212543,29.999402,,,,overpass_live
osm_672842476_31.2125_30.1087,31.212546,30.108709,,,,overpass_live
osm_689975436_31.2126_30.0301,31.21255,30.030107,,,,overpass_live
osm_691464864_31.2126_30.0244,31.212553,30.024424,,,,overpass_live
osm_691464917_31.2126_30.03,31.212569,30.030016,,,,overpass_live
osm_691399310_31.2126_30.0188,31.212575,30.018814,,,,overpass_live
osm_691228309_31.2126_29.9952,31.212582,29.995182,,,,overpass_live
osm_690446183_31.2126_29.9974,31.212586,29.997377,,,,overpass_live
osm_689664642_31.2126_30.041,31.212621,30.041033,,,,overpass_live
osm_690475546_31.2127_30.0076,31.212656,30.007559,,,,overpass_live
osm_691203960_31.2127_30.0138,31.21267,30.01381,,,,overpass_live
osm_691464915_31.2127_30.0295,31.212674,30.029526,,,,overpass_live
osm_691230771_31.2127_29.9972,31.212683,29.997203,,,,overpass_live
osm_691398139_31.2127_30.0146,31.212701,30.014597,,,,overpass_live
osm_691497555_31.2127_30.0294,31.212709,30.029364,,,,overpass_live
osm_672841670_31.2127_30.13,31.212727,30.129979,,,,overpass_live
osm_691464913_31.2127_30.0293,31.212727,30.029275,,,,overpass_live
osm_691664016_31.2128_30.0291,31.212755,30.029146,,,,overpass_live
osm_691228308_31.2128_29.9939,31.212777,29.993946,,,,overpass_live
osm_691464912_31.2128_30.029,31.212781,30.029024,,,,overpass_live
osm_690446179_31.2128_29.9976,31.212792,29.997579,,,,overpass_live
osm_689975421_31.2128_30.0379,31.212793,30.037887,,,,overpass_live
osm_691497553_31.2128_30.0289,31.212799,30.028943,,,,overpass_live
osm_689696342_31.2128_30.0854,31.212801,30.085413,,,,overpass_live
osm_907748587_31.2128_29.8855,31.212814,29.885462,,,,overpass_live
osm_691398129_31.2128_30.0144,31.212823,30.014376,,,,overpass_live
osm_410651042_31.2128_30.1552,31.212832,30.155177,,,,overpass_live
osm_690184748_31.2128_29.9846,31.212832,29.984581,,,,overpass_live
osm_691464858_31.2128_30.0288,31.212834,30.028774,,,,overpass_live
osm_907748585_31.2128_29.8855,31.212835,29.885518,,,,overpass_live
osm_691664028_31.2128_30.0287,31.21285,30.028697,,,,overpass_live
osm_691233316_31.2129_29.9974,31.212865,29.997398,,,,overpass_live
osm_907748586_31.2129_29.8856,31.21288,29.885641,,,,overpass_live
osm_691464882_31.2129_30.0286,31.212883,30.028553,,,,overpass_live
osm_691464884_31.2129_30.0285,31.212902,30.028474,,,,overpass_live
osm_907748585_31.2129_29.8855,31.21291,29.885479,,,,overpass_live
osm_690252697_31.2129_29.983,31.212917,29.983045,,,,overpass_live
osm_691228309_31.2129_29.9939,31.212926,29.993936,,,,overpass_live
osm_689950653_31.2129_30.1013,31.212928,30.101282,,,,overpass_live
osm_907748586_31.2129_29.8856,31.212938,29.885611,,,,overpass_live
osm_907748587_31.2129_29.8858,31.21294,29.885802,,,,overpass_live
osm_691464862_31.2129_30.0228,31.212946,30.022801,,,,overpass_live
osm_691398140_31.213_30.0141,31.212954,30.014148,,,,overpass_live
osm_691233314_31.213_29.9977,31.212966,29.997723,,,,overpass_live
osm_691464905_31.213_30.0282,31.212974,30.028158,,,,overpass_live
osm_251692609_31.213_29.9997,31.212982,29.999732,,,,overpass_live
osm_690252702_31.213_29.9847,31.212985,29.984657,,,,overpass_live
osm_690252699_31.213_29.9841,31.21299,29.984148,,,,overpass_live
osm_672851426_31.213_30.1304,31.212992,30.13036,,,,overpass_live
osm_691403826_31.213_29.9978,31.213023,29.99777,,,,overpass_live
osm_689664641_31.213_30.038,31.213034,30.037977,,,,overpass_live
osm_691464935_31.213_30.0279,31.21304,30.027862,,,,overpass_live
osm_689979393_31.2131_30.0309,31.213071,30.030949,,,,overpass_live
osm_690452704_31.2131_30.0079,31.213079,30.007929,,,,overpass_live
osm_691464908_31.2131_30.0277,31.213081,30.027679,,,,overpass_live
osm_179103018_31.2131_29.8857,31.213085,29.88573,,,,overpass_live
osm_691480850_31.2131_30.0276,31.213104,30.027578,,,,overpass_live
osm_410651696_31.2131_30.1552,31.213105,30.155228,,,,overpass_live
osm_691464910_31.2131_30.0275,31.213128,30.027472,,,,overpass_live
osm_672922816_31.2131_30.1547,31.213129,30.154675,,,,overpass_live
osm_672922817_31.2131_30.1545,31.213139,30.154467,,,,overpass_live
osm_689172973_31.2131_30.0496,31.21314,30.04959,,,,overpass_live
osm_677794130_31.2131_29.9182,31.213146,29.918205,,,,overpass_live
osm_672851425_31.2132_30.1348,31.213151,30.134772,,,,overpass_live
osm_690494268_31.2132_30.0072,31.213191,30.007175,,,,overpass_live
osm_691464903_31.2132_30.0272,31.213191,30.027188,,,,overpass_live
osm_691398141_31.2132_30.0137,31.213221,30.013691,,,,overpass_live
osm_689667712_31.2132_30.038,31.213222,30.038048,,,,overpass_live
osm_689979393_31.2132_30.0304,31.213239,30.030353,,,,overpass_live
osm_691464860_31.2133_30.0269,31.213254,30.026908,,,,overpass_live
osm_410651588_31.2133_30.154,31.213261,30.154021,,,,overpass_live
osm_410651560_31.2133_30.1545,31.213263,30.15447,,,,overpass_live
osm_691233313_31.2133_29.9977,31.213263,29.99769,,,,overpass_live
osm_30436464_31.2133_29.9047,31.213268,29.904654,,,,overpass_live
osm_691403825_31.2133_29.9979,31.213274,29.997904,,,,overpass_live
osm_672851421_31.2133_30.1354,31.213278,30.13537,,,,overpass_live
osm_691228311_31.2133_29.9939,31.213284,29.993912,,,,overpass_live
osm_691230773_31.2133_29.9946,31.213295,29.994578,,,,overpass_live
osm_691480843_31.2133_30.0267,31.213299,30.026707,,,,overpass_live
osm_690252700_31.2133_29.9832,31.213308,29.983238,,,,overpass_live
osm_691464886_31.2133_30.0267,31.21331,30.026657,,,,overpass_live
osm_689194328_31.2133_30.0835,31.21334,30.083475,,,,overpass_live
osm_691398138_31.2134_30.0135,31.213352,30.013459,,,,overpass_live
osm_691464856_31.2134_30.0264,31.213364,30.026415,,,,overpass_live
osm_672851424_31.2134_30.1358,31.21339,30.135772,,,,overpass_live
osm_690452705_31.2134_30.0064,31.213397,30.006403,,,,overpass_live
osm_691241846_31.2134_29.9942,31.213399,29.994211,,,,overpass_live
osm_689950654_31.2134_30.1057,31.21343,30.105727,,,,overpass_live
osm_689664642_31.2135_30.0381,31.213456,30.038135,,,,overpass_live
osm_690252704_31.2135_29.9833,31.213457,29.983313,,,,overpass_live
osm_614225993_31.2135_29.9187,31.213466,29.91869,,,,overpass_live
osm_410651284_31.2135_30.1553,31.213477,30.155302,,,,overpass_live
osm_410651561_31.2135_30.1541,31.213478,30.154127,,,,overpass_live
osm_691402845_31.2135_30.02,31.213478,30.020014,,,,overpass_live
osm_691398137_31.2135_30.0132,31.213482,30.013223,,,,overpass_live
osm_410651033_31.2135_30.1545,31.213489,30.154468,,,,overpass_live
osm_251692610_31.2135_29.9937,31.213495,29.993728,,,,overpass_live
osm_691464875_31.2135_30.0258,31.2135,30.025802,,,,overpass_live
osm_561030577_31.2135_29.9183,31.213509,29.918258,,,,overpass_live
osm_691464888_31.2135_30.0257,31.213512,30.025746,,,,overpass_live
osm_691233311_31.2135_29.9978,31.213525,29.997818,,,,overpass_live
osm_691664027_31.2135_30.0197,31.213532,30.019747,,,,overpass_live
osm_691464877_31.2135_30.0256,31.213548,30.025557,,,,overpass_live
osm_691250322_31.2136_29.9953,31.213553,29.995287,,,,overpass_live
osm_691480848_31.2136_30.0255,31.213557,30.02551,,,,overpass_live
osm_691464890_31.2136_30.0195,31.213566,30.019473,,,,overpass_live
osm_689663506_31.2136_30.048,31.213569,30.048044,,,,overpass_live
osm_691399310_31.2136_30.0193,31.213577,30.019329,,,,overpass_live
osm_691464879_31.2136_30.0253,31.213597,30.025307,,,,overpass_live
osm_689975422_31.2136_30.0398,31.213603,30.039796,,,,overpass_live
osm_691398127_31.2136_30.013,31.213608,30.01301,,,,overpass_live
osm_691480849_31.2136_30.0252,31.213608,30.02525,,,,overpass_live
osm_691230771_31.2136_29.9951,31.213617,29.995125,,,,overpass_live
osm_690252697_31.2136_29.9823,31.213624,29.982336,,,,overpass_live
osm_690475546_31.2136_30.0084,31.213625,30.00838,,,,overpass_live
osm_691464881_31.2137_30.025,31.213654,30.025012,,,,overpass_live
osm_672851425_31.2137_30.1369,31.213657,30.136926,,,,overpass_live
