Alexandria Traffic Edges (Roads) — SmartCityAnalyzer,,,,,,
from_node,to_node,name,length_m,speed_kph,road_type,source
31.1514_29.8434,31.1628_29.8609,شارع المكس,2046.4,60,Primary,overpass_live
31.1507_29.8426,31.1509_29.8429,شارع المكس,42.5,60,Primary,overpass_live
31.1515_29.8421,31.1513_29.8419,شارع المكس,32.9,60,Primary,overpass_live
31.1513_29.8419,31.1449_29.8372,شارع المكس,840.5,60,Primary,overpass_live
31.1508_29.8425,31.151_29.8428,شارع المكس,39.6,60,Primary,overpass_live
31.1503_29.8421,31.1508_29.8425,شارع المكس,60.7,60,Primary,overpass_live
31.1503_29.8421,31.1507_29.8426,شارع المكس,58.5,60,Primary,overpass_live
31.1509_29.8429,31.1514_29.8434,شارع المكس,65.5,60,Primary,overpass_live
31.151_29.8428,31.1514_29.8434,شارع المكس,70.5,60,Primary,overpass_live
31.1317_29.8141,31.1293_29.8134,شارع الميناء,342.2,60,Primary,overpass_live
31.3071_30.0723,31.3351_30.0582,شارع الميناء,3784.8,60,Primary,overpass_live
31.1337_29.813,31.1317_29.8141,شارع الميناء,249.5,60,Primary,overpass_live
31.2464_29.9925,31.2412_29.9922,شارع امين حسونه,589.2,60,Primary,overpass_live
31.2413_29.9926,31.2465_29.9932,شارع امين حسونه,596.5,60,Primary,overpass_live
31.322_30.0642,31.303_30.0573,شارع بورسعيد,2232.1,60,Primary,overpass_live
31.322_30.0642,31.323_30.065,شارع بورسعيد,125.8,60,Primary,overpass_live
31.303_30.0573,31.322_30.0642,شارع بورسعيد,2220.5,60,Primary,overpass_live
31.303_30.0573,31.2917_30.0514,شارع بورسعيد,1384.3,60,Primary,overpass_live
31.2658_29.9982,31.2591_29.989,شارع جمال عبد الناصر,1108.5,60,Primary,overpass_live
31.2591_29.9891,31.2658_29.9982,شارع جمال عبد الناصر,1104.6,60,Primary,overpass_live
31.2816_30.0124,31.281_30.0125,شارع جمال عبد الناصر,78.5,60,Primary,overpass_live
31.281_30.0125,31.2814_30.0131,شارع جمال عبد الناصر,76.6,60,Primary,overpass_live
31.27_30.0018,31.2797_30.0121,شارع جمال عبد الناصر,1424.7,60,Primary,overpass_live
31.2801_30.0123,31.281_30.0125,شارع جمال عبد الناصر,92.1,60,Primary,overpass_live
31.2798_30.012,31.27_30.0017,شارع جمال عبد الناصر,1434.8,60,Primary,overpass_live
31.2298_29.9543,31.232_29.9567,شارع جمال عبد الناصر,320.8,60,Primary,overpass_live
31.2495_29.9805,31.2588_29.9886,شارع جمال عبد الناصر,1295.3,60,Primary,overpass_live
31.2199_29.9422,31.2133_29.9351,شارع جمال عبد الناصر,974,60,Primary,overpass_live
31.2801_30.0123,31.28_30.0121,شارع جمال عبد الناصر,25,60,Primary,overpass_live
31.28_30.0123,31.2801_30.0123,شارع جمال عبد الناصر,20.7,60,Primary,overpass_live
31.2495_29.9805,31.2417_29.9676,شارع جمال عبد الناصر,1455.2,60,Primary,overpass_live
31.2103_29.9321,31.2132_29.9351,شارع جمال عبد الناصر,417.4,60,Primary,overpass_live
31.201_29.9143,31.208_29.9297,شارع جمال عبد الناصر,1594.7,60,Primary,overpass_live
31.2081_29.9296,31.2018_29.9155,شارع جمال عبد الناصر,1450.1,60,Primary,overpass_live
31.2588_29.9886,31.2495_29.9805,شارع جمال عبد الناصر,1296.8,60,Primary,overpass_live
31.2286_29.9528,31.228_29.9519,شارع جمال عبد الناصر,112.4,60,Primary,overpass_live
31.2417_29.9676,31.2286_29.9528,شارع جمال عبد الناصر,1975.3,60,Primary,overpass_live
31.2417_29.9676,31.2492_29.9806,شارع جمال عبد الناصر,1430.6,60,Primary,overpass_live
31.232_29.9567,31.2417_29.9676,شارع جمال عبد الناصر,1466.3,60,Primary,overpass_live
31.2279_29.9519,31.2286_29.9529,شارع جمال عبد الناصر,113.7,60,Primary,overpass_live
31.2198_29.9423,31.2198_29.9423,شارع جمال عبد الناصر,7.6,60,Primary,overpass_live
31.2199_29.9424,31.2279_29.9519,شارع جمال عبد الناصر,1245.5,60,Primary,overpass_live
31.228_29.9519,31.2199_29.9423,شارع جمال عبد الناصر,1244.4,60,Primary,overpass_live
31.2018_29.9155,31.2015_29.9149,شارع جمال عبد الناصر,63.1,60,Primary,overpass_live
31.2015_29.9149,31.201_29.9143,شارع جمال عبد الناصر,79.5,60,Primary,overpass_live
31.2199_29.9423,31.2199_29.9422,شارع جمال عبد الناصر,12.3,60,Primary,overpass_live
31.2198_29.9423,31.2199_29.9424,شارع جمال عبد الناصر,7.3,60,Primary,overpass_live
31.2286_29.9529,31.2298_29.9543,شارع جمال عبد الناصر,186.4,60,Primary,overpass_live
31.2101_29.9317,31.2081_29.9296,شارع جمال عبد الناصر,282.7,60,Primary,overpass_live
31.2104_29.932,31.2101_29.9317,شارع جمال عبد الناصر,50.5,60,Primary,overpass_live
31.208_29.9297,31.2103_29.9321,شارع جمال عبد الناصر,333.5,60,Primary,overpass_live
31.2132_29.9351,31.2198_29.9423,شارع جمال عبد الناصر,967.8,60,Primary,overpass_live
31.2133_29.9351,31.2104_29.932,شارع جمال عبد الناصر,417.3,60,Primary,overpass_live
31.2406_29.9925,31.2221_29.9936,شارع جميلة بوحريد,2062.4,60,Primary,overpass_live
31.1952_29.8992,31.1934_29.8944,شارع سيدى المتولي,467.3,60,Primary,overpass_live
31.196_29.9012,31.1952_29.8992,شارع سيدى المتولي,196.7,60,Primary,overpass_live
31.1955_29.8999,31.197_29.895,شارع صلاح سالم,467.6,60,Primary,overpass_live
31.1847_29.8869,31.1846_29.8871,شارع عبد العال حلمى,20,60,Primary,overpass_live
31.1847_29.8869,31.1829_29.8862,شارع عثمان اباظه,207.8,60,Primary,overpass_live
31.1829_29.8865,31.1917_29.8901,شارع عثمان اباظه,1037.1,60,Primary,overpass_live
31.215_29.9458,31.2209_29.9484,شارع فيكتور ايمانويل الثالث,705.3,60,Primary,overpass_live
31.2226_29.9489,31.2215_29.9484,شارع فيكتور ايمانويل الثالث,133.3,60,Primary,overpass_live
31.2211_29.9483,31.218_29.9465,شارع فيكتور ايمانويل الثالث,378.9,60,Primary,overpass_live
31.2215_29.9484,31.2211_29.9483,شارع فيكتور ايمانويل الثالث,38.8,60,Primary,overpass_live
31.2215_29.9486,31.2217_29.9487,شارع فيكتور ايمانويل الثالث,25.6,60,Primary,overpass_live
31.2212_29.9486,31.2215_29.9486,شارع فيكتور ايمانويل الثالث,32,60,Primary,overpass_live
31.2209_29.9484,31.2212_29.9486,شارع فيكتور ايمانويل الثالث,35,60,Primary,overpass_live
31.2217_29.9487,31.2226_29.9489,شارع فيكتور ايمانويل الثالث,102.2,60,Primary,overpass_live
31.2209_29.9484,31.2212_29.9485,شارع فيكتور ايمانويل الثالث,36,60,Primary,overpass_live
31.2212_29.9485,31.2215_29.9486,شارع فيكتور ايمانويل الثالث,29.7,60,Primary,overpass_live
31.218_29.9465,31.2149_29.9454,شارع فيكتور ايمانويل الثالث,360.1,60,Primary,overpass_live
31.1382_29.8268,31.1337_29.813,شارع كورنيش الدخيله,1347.4,60,Primary,overpass_live
31.2665_30.0016,31.2661_30.0022,شارع محمد انور السادات,68.1,60,Primary,overpass_live
31.2662_30.0022,31.2666_30.0016,شارع محمد انور السادات,71.2,60,Primary,overpass_live
31.2459_29.9904,31.2536_30.0106,شارع مصطفى كامل,2077.4,60,Primary,overpass_live
31.2584_30.0168,31.2844_30.0402,شارع مصطفى كامل,3707.8,60,Primary,overpass_live
31.2845_30.04,31.2581_30.0156,شارع مصطفى كامل,3806.2,60,Primary,overpass_live
31.2581_30.0156,31.2447_29.9865,شارع مصطفى كامل,3116,60,Primary,overpass_live
31.2446_29.9866,31.2459_29.9904,شارع مصطفى كامل,370.7,60,Primary,overpass_live
31.2844_30.0402,31.2849_30.0413,شارع مصطفى كامل,119.5,60,Primary,overpass_live
31.2536_30.0106,31.2584_30.0168,شارع مصطفى كامل,772.5,60,Primary,overpass_live
31.2492_29.9806,31.2527_29.9865,شارع ملك حفنى بحرى,653.6,60,Primary,overpass_live
31.1976_29.8913,31.1966_29.8948,شارع ميدان التحرير,333.5,60,Primary,overpass_live
31.197_29.895,31.198_29.8915,شارع ميدان التحرير,331.2,60,Primary,overpass_live
31.1976_29.893,31.2003_29.8941,شارع ميدان عرابى,321.5,60,Primary,overpass_live
31.2003_29.8936,31.1977_29.8926,شارع ميدان عرابى,306.6,60,Primary,overpass_live
31.1444_29.8378,31.1425_29.8416,شارع وادي القمر,424.7,60,Primary,overpass_live
31.1425_29.8416,31.1449_29.8382,شارع وادي القمر,415.3,60,Primary,overpass_live
31.1285_29.8143,31.1379_29.8267,"طريق الاسكندرية, مرسى مطروح",1537.3,60,Primary,overpass_live
31.1271_29.812,31.0777_29.7341,"طريق الاسكندرية, مرسى مطروح",8911.7,60,Primary,overpass_live
31.1293_29.8134,31.1277_29.8129,"طريق الاسكندرية, مرسى مطروح",197.7,60,Primary,overpass_live
31.0778_29.7348,31.127_29.8121,"طريق الاسكندرية, مرسى مطروح",8858.9,60,Primary,overpass_live
31.1277_29.8129,31.1271_29.812,"طريق الاسكندرية, مرسى مطروح",107.8,60,Primary,overpass_live
31.1277_29.813,31.1285_29.8143,"طريق الاسكندرية, مرسى مطروح",152.3,60,Primary,overpass_live
31.127_29.8121,31.1277_29.813,"طريق الاسكندرية, مرسى مطروح",108.4,60,Primary,overpass_live
31.201_29.9143,31.196_29.9012,طريق الحرية,1297.8,60,Primary,overpass_live
30.9588_29.8361,30.9589_29.836,"طريق القاهرة, الاسكندرية الصحراوي الجانبي",17.5,60,Primary,overpass_live
30.9586_29.8353,30.9583_29.8354,"طريق القاهرة, الاسكندرية الصحراوي الجانبي",27.2,60,Primary,overpass_live
30.9677_29.8288,30.9586_29.8353,"طريق القاهرة, الاسكندرية الصحراوي الجانبي",1173.1,60,Primary,overpass_live
30.7894_29.9556,30.9588_29.8361,"طريق القاهرة, الاسكندرية الصحراوي الجانبي",21787.2,60,Primary,overpass_live
30.9583_29.8354,30.7876_29.9565,"طريق القاهرة, الاسكندرية الصحراوي الجانبي",21978.7,60,Primary,overpass_live
30.9589_29.836,30.9682_29.8294,"طريق القاهرة, الاسكندرية الصحراوي الجانبي",1191.4,60,Primary,overpass_live
30.9682_29.8294,30.9707_29.8261,"طريق القاهرة, الاسكندرية الصحراوي الجانبي",428.5,60,Primary,overpass_live
30.9703_29.8261,30.9677_29.8288,"طريق القاهرة, الاسكندرية الصحراوي الجانبي",374.3,60,Primary,overpass_live
31.1247_29.8189,31.1221_29.8151,طريق ام زغيو,449.3,60,Primary,overpass_live
31.1221_29.8151,31.0826_29.7657,طريق ام زغيو,6299.3,60,Primary,overpass_live
31.1438_29.8373,31.1256_29.82,طريق ام زغيو,2636.3,60,Primary,overpass_live
31.1256_29.82,31.1254_29.8198,طريق ام زغيو,30.2,60,Primary,overpass_live
31.1254_29.8198,31.1256_29.82,طريق ام زغيو,29.5,60,Primary,overpass_live
31.1254_29.8198,31.1247_29.8189,طريق ام زغيو,108.9,60,Primary,overpass_live
31.1246_29.819,31.1254_29.8198,طريق ام زغيو,110.3,60,Primary,overpass_live
31.0826_29.7657,31.122_29.8152,طريق ام زغيو,6296.5,60,Primary,overpass_live
31.1256_29.82,31.1256_29.82,طريق ام زغيو,4.7,60,Primary,overpass_live
31.0724_29.7625,31.0826_29.7657,طريق ام زغيو,1170.1,60,Primary,overpass_live
31.0712_29.7623,31.0724_29.7625,طريق ام زغيو,132.9,60,Primary,overpass_live
31.0724_29.7625,31.0718_29.7614,طريق ام زغيو,142,60,Primary,overpass_live
31.122_29.8152,31.1246_29.819,طريق ام زغيو,450.1,60,Primary,overpass_live
30.9252_29.5234,30.906_29.5362,طريق برج العرب,2421.7,60,Primary,overpass_live
30.9061_29.5364,30.9249_29.5238,طريق برج العرب,2374.3,60,Primary,overpass_live
30.9058_29.5363,30.9039_29.5376,طريق برج العرب,244.2,60,Primary,overpass_live
30.9059_29.5365,30.9061_29.5364,طريق برج العرب,20.8,60,Primary,overpass_live
30.906_29.5362,30.9058_29.5363,طريق برج العرب,21.7,60,Primary,overpass_live
30.945_29.51,30.9362_29.516,طريق برج العرب,1114.9,60,Primary,overpass_live
30.9363_29.5162,30.9453_29.5108,طريق برج العرب,1118.3,60,Primary,overpass_live
30.9249_29.5238,30.9309_29.5198,طريق برج العرب,763.2,60,Primary,overpass_live
30.9039_29.5376,30.8997_29.5405,طريق برج العرب,536,60,Primary,overpass_live
30.9308_29.5196,30.9252_29.5234,طريق برج العرب,712.9,60,Primary,overpass_live
30.8997_29.5407,30.9059_29.5365,طريق برج العرب,781.4,60,Primary,overpass_live
31.0078_29.6381,30.9799_29.6598,"طريق مطار برج العرب, الساحل الشمالى الجانبي",3720.8,60,Primary,overpass_live
30.9801_29.66,31.0087_29.6377,"طريق مطار برج العرب, الساحل الشمالى الجانبي",3831.5,60,Primary,overpass_live
30.9749_29.6613,30.959_29.6721,"طريق مطار برج العرب, الساحل الشمالي",2026.1,60,Primary,overpass_live
30.9438_29.6754,30.947_29.6732,"طريق مطار برج العرب, الساحل الشمالي",400.2,60,Primary,overpass_live
30.9469_29.673,30.9444_29.6748,"طريق مطار برج العرب, الساحل الشمالي",327.3,60,Primary,overpass_live
30.9591_29.6722,30.9752_29.6618,"طريق مطار برج العرب, الساحل الشمالي",2033.5,60,Primary,overpass_live
30.9589_29.6723,30.9591_29.6722,"طريق مطار برج العرب, الساحل الشمالي",17.6,60,Primary,overpass_live
30.959_29.6721,30.9589_29.6722,"طريق مطار برج العرب, الساحل الشمالي",19.9,60,Primary,overpass_live
30.9589_29.6722,30.9469_29.673,"طريق مطار برج العرب, الساحل الشمالي",1370.5,60,Primary,overpass_live
30.9444_29.6748,30.9438_29.6752,"طريق مطار برج العرب, الساحل الشمالي",76.1,60,Primary,overpass_live
31.2111_29.9573,31.2106_29.9588,كوبرى 14 مايو,141.4,60,Primary,overpass_live
31.2118_29.9548,31.2111_29.9573,كوبرى 14 مايو,234.3,60,Primary,overpass_live
31.2111_29.9573,31.2119_29.955,كوبرى 14 مايو,221.1,60,Primary,overpass_live
31.2107_29.9588,31.2111_29.9573,كوبرى 14 مايو,141.1,60,Primary,overpass_live
31.1795_29.9036,31.1801_29.9034,كوبرى الشهيد عقيد محمد سمير حسن فتحي,70.7,60,Primary,overpass_live
31.1799_29.9031,31.1794_29.9035,كوبرى الشهيد عقيد محمد سمير حسن فتحي,63.8,60,Primary,overpass_live
31.1719_29.9101,31.1728_29.9128,كوبرى الشهيد عقيد محمد سمير حسن فتحي,270.7,60,Primary,overpass_live
31.1717_29.9072,31.172_29.91,كوبرى الشهيد عقيد محمد سمير حسن فتحي,360.3,60,Primary,overpass_live
31.1794_29.9035,31.1719_29.9101,كوبرى الشهيد عقيد محمد سمير حسن فتحي,1121.5,60,Primary,overpass_live
31.172_29.91,31.1795_29.9036,كوبرى الشهيد عقيد محمد سمير حسن فتحي,1104.9,60,Primary,overpass_live
31.1668_29.8917,31.1789_29.8778,كوبرى القبارى,1861.6,60,Primary,overpass_live
31.1789_29.8778,31.1794_29.8776,كوبرى القبارى,56.4,60,Primary,overpass_live
31.1794_29.8775,31.1789_29.8777,كوبرى القبارى,59,60,Primary,overpass_live
31.1657_29.8984,31.1691_29.9009,كوبرى القبارى,444.4,100,Primary,overpass_live
31.1794_29.8776,31.1795_29.8776,كوبرى القبارى,11.5,60,Primary,overpass_live
31.1795_29.8775,31.1794_29.8775,كوبرى القبارى,11.6,60,Primary,overpass_live
31.1661_29.8958,31.1668_29.8917,كوبرى القبارى,657.2,60,Primary,overpass_live
31.1658_29.8952,31.1661_29.8958,كوبرى القبارى,58.7,60,Primary,overpass_live
31.1789_29.8777,31.1657_29.8984,كوبرى القبارى,2568.4,60,Primary,overpass_live
31.2211_29.9938,31.222_29.994,كوبرى لواء شهيد محمد كامل عبد الستار,114.2,60,Primary,overpass_live
31.2164_29.9942,31.2211_29.9938,كوبرى لواء شهيد محمد كامل عبد الستار,530.8,60,Primary,overpass_live
31.2164_29.9941,31.2158_29.9941,كوبرى لواء شهيد محمد كامل عبد الستار,71.3,60,Primary,overpass_live
31.2158_29.9942,31.2164_29.9942,كوبرى لواء شهيد محمد كامل عبد الستار,67.9,60,Primary,overpass_live
31.2211_29.9936,31.2164_29.9941,كوبرى لواء شهيد محمد كامل عبد الستار,524,60,Primary,overpass_live
31.2221_29.9936,31.2211_29.9936,كوبرى لواء شهيد محمد كامل عبد الستار,110.4,60,Primary,overpass_live
