system:index,mean,.geo
1595,1.1704232453733163,"{""type"":""Polygon"",""coordinates"":[[[30.07999999999999,31.36999999999997],[30.09,31.36999999999997],[30.09,31.37999999999997],[30.07999999999999,31.37999999999997],[30.07999999999999,31.36999999999997]]]}"
1596,1.303098747,"{""type"":""Polygon"",""coordinates"":[[[30.07999999999999,31.37999999999997],[30.09,31.37999999999997],[30.09,31.38999999999997],[30.08,31.38999999999997],[30.07999999999999,31.37999999999997]]]}"
1597,0.8555088416628192,"{""type"":""Polygon"",""coordinates"":[[[30.08,31.38999999999997],[30.09,31.38999999999997],[30.090000000000003,31.399999999999974],[30.07999999999999,31.399999999999974],[30.08,31.38999999999997]]]}"
1598,0.7524509512913446,"{""type"":""Polygon"",""coordinates"":[[[30.07999999999999,31.399999999999974],[30.090000000000003,31.399999999999974],[30.09,31.409999999999968],[30.07999999999999,31.409999999999975],[30.07999999999999,31.399999999999974]]]}"
1599,3.1673256804939305,"{""type"":""Polygon"",""coordinates"":[[[30.09,30.999999999999975],[30.099999999999998,30.999999999999975],[30.099999999999998,31.009999999999973],[30.09,31.009999999999973],[30.09,30.999999999999975]]]}"
1600,3.4112954149140586,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.009999999999973],[30.099999999999998,31.009999999999973],[30.099999999999998,31.01999999999997],[30.09,31.01999999999997],[30.09,31.009999999999973]]]}"
1601,3.6150712481775833,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.01999999999997],[30.099999999999998,31.01999999999997],[30.099999999999998,31.029999999999973],[30.09,31.02999999999998],[30.09,31.01999999999997]]]}"
1602,4.455304554368878,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.02999999999998],[30.099999999999998,31.029999999999973],[30.099999999999998,31.039999999999964],[30.09,31.039999999999964],[30.09,31.02999999999998]]]}"
1603,7.569624139,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.039999999999964],[30.099999999999998,31.039999999999964],[30.099999999999998,31.049999999999976],[30.09,31.049999999999972],[30.09,31.039999999999964]]]}"
1604,6.187573220952755,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.049999999999972],[30.099999999999998,31.049999999999976],[30.099999999999998,31.059999999999963],[30.09,31.05999999999997],[30.09,31.049999999999972]]]}"
1605,6.319800845052622,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.05999999999997],[30.099999999999998,31.059999999999963],[30.099999999999998,31.069999999999975],[30.09,31.069999999999975],[30.09,31.05999999999997]]]}"
1606,6.717916622192047,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.069999999999975],[30.099999999999998,31.069999999999975],[30.099999999999998,31.07999999999997],[30.09,31.07999999999997],[30.09,31.069999999999975]]]}"
1607,8.070488507611843,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.07999999999997],[30.099999999999998,31.07999999999997],[30.099999999999998,31.089999999999968],[30.09,31.089999999999968],[30.09,31.07999999999997]]]}"
1608,10.900129280105435,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.089999999999968],[30.099999999999998,31.089999999999968],[30.099999999999998,31.099999999999966],[30.090000000000003,31.099999999999966],[30.09,31.089999999999968]]]}"
1609,8.669357933575593,"{""type"":""Polygon"",""coordinates"":[[[30.090000000000003,31.099999999999966],[30.099999999999998,31.099999999999966],[30.099999999999998,31.109999999999975],[30.09,31.109999999999975],[30.090000000000003,31.099999999999966]]]}"
1610,5.501760306614863,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.109999999999967],[30.099999999999998,31.109999999999967],[30.099999999999998,31.119999999999973],[30.09,31.119999999999973],[30.09,31.109999999999967]]]}"
1611,6.4790473874611205,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.119999999999973],[30.099999999999998,31.119999999999973],[30.099999999999998,31.12999999999997],[30.09,31.12999999999997],[30.09,31.119999999999973]]]}"
1612,15.483754572989064,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.129999999999967],[30.099999999999998,31.129999999999967],[30.099999999999998,31.139999999999972],[30.09,31.139999999999972],[30.09,31.129999999999967]]]}"
1613,17.06055233406756,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.139999999999972],[30.099999999999998,31.139999999999972],[30.099999999999998,31.14999999999997],[30.09,31.14999999999997],[30.09,31.139999999999972]]]}"
1614,18.856065700325782,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.149999999999963],[30.099999999999998,31.149999999999963],[30.099999999999998,31.159999999999975],[30.09,31.15999999999997],[30.09,31.149999999999963]]]}"
1615,16.929397168038765,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.15999999999997],[30.099999999999998,31.159999999999975],[30.099999999999998,31.169999999999977],[30.09,31.16999999999997],[30.09,31.15999999999997]]]}"
1616,9.913308215612478,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.16999999999997],[30.099999999999998,31.169999999999977],[30.099999999999998,31.179999999999968],[30.09,31.179999999999975],[30.09,31.16999999999997]]]}"
1617,10.133703198183547,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.179999999999975],[30.099999999999998,31.179999999999968],[30.099999999999998,31.18999999999997],[30.09,31.18999999999997],[30.09,31.179999999999975]]]}"
1618,8.334699434947366,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.18999999999997],[30.099999999999998,31.18999999999997],[30.099999999999998,31.199999999999974],[30.09,31.199999999999974],[30.09,31.18999999999997]]]}"
1619,14.126177109494995,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.199999999999967],[30.099999999999998,31.199999999999967],[30.099999999999998,31.209999999999965],[30.09,31.209999999999965],[30.09,31.199999999999967]]]}"
1620,8.390753507802907,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.209999999999965],[30.099999999999998,31.209999999999965],[30.099999999999998,31.219999999999974],[30.09,31.219999999999974],[30.09,31.209999999999965]]]}"
1621,5.685200711248793,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.219999999999967],[30.099999999999998,31.219999999999967],[30.099999999999998,31.22999999999998],[30.090000000000003,31.22999999999998],[30.09,31.219999999999967]]]}"
1622,4.890670574918579,"{""type"":""Polygon"",""coordinates"":[[[30.090000000000003,31.22999999999998],[30.099999999999998,31.22999999999998],[30.099999999999998,31.23999999999997],[30.09,31.239999999999966],[30.090000000000003,31.22999999999998]]]}"
1623,4.550358606478835,"{""type"":""Polygon"",""coordinates"":[[[30.090000000000003,31.239999999999966],[30.099999999999998,31.239999999999966],[30.099999999999998,31.24999999999997],[30.09,31.24999999999997],[30.090000000000003,31.239999999999966]]]}"
1624,6.924231880827795,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.24999999999997],[30.099999999999998,31.24999999999997],[30.09999999999999,31.25999999999997],[30.090000000000003,31.25999999999997],[30.09,31.24999999999997]]]}"
1625,20.94796497384204,"{""type"":""Polygon"",""coordinates"":[[[30.090000000000003,31.25999999999997],[30.09999999999999,31.25999999999997],[30.099999999999998,31.26999999999997],[30.09,31.26999999999997],[30.090000000000003,31.25999999999997]]]}"
1626,44.82382003101042,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.26999999999997],[30.099999999999998,31.26999999999997],[30.099999999999998,31.27999999999997],[30.09,31.279999999999976],[30.09,31.26999999999997]]]}"
1627,5.398599031605298,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.279999999999976],[30.099999999999998,31.27999999999997],[30.09999999999999,31.289999999999967],[30.09,31.289999999999967],[30.09,31.279999999999976]]]}"
1628,4.177486815784552,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.289999999999967],[30.09999999999999,31.289999999999967],[30.099999999999998,31.29999999999997],[30.090000000000003,31.29999999999997],[30.09,31.289999999999967]]]}"
1629,5.325651378193988,"{""type"":""Polygon"",""coordinates"":[[[30.090000000000003,31.29999999999997],[30.099999999999998,31.29999999999997],[30.099999999999998,31.309999999999974],[30.09,31.309999999999974],[30.090000000000003,31.29999999999997]]]}"
1630,6.724748249854981,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.309999999999967],[30.099999999999998,31.309999999999967],[30.099999999999998,31.31999999999997],[30.09,31.31999999999997],[30.09,31.309999999999967]]]}"
1631,5.4772935875608955,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.31999999999997],[30.099999999999998,31.31999999999997],[30.09999999999999,31.329999999999973],[30.09,31.329999999999973],[30.09,31.31999999999997]]]}"
1632,4.745745633787745,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.329999999999966],[30.09999999999999,31.329999999999966],[30.099999999999998,31.339999999999964],[30.09,31.339999999999964],[30.09,31.329999999999966]]]}"
1633,3.064555615375314,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.339999999999964],[30.099999999999998,31.339999999999964],[30.099999999999998,31.34999999999997],[30.09,31.34999999999997],[30.09,31.339999999999964]]]}"
1634,1.9122118925369234,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.34999999999997],[30.099999999999998,31.34999999999997],[30.099999999999998,31.35999999999997],[30.09,31.35999999999997],[30.09,31.34999999999997]]]}"
1635,1.1970654986739726,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.35999999999997],[30.099999999999998,31.35999999999997],[30.099999999999998,31.36999999999997],[30.09,31.36999999999997],[30.09,31.35999999999997]]]}"
1636,1.0370160934008374,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.36999999999997],[30.099999999999998,31.36999999999997],[30.099999999999998,31.37999999999997],[30.09,31.37999999999997],[30.09,31.36999999999997]]]}"
1637,1.0068202863294116,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.37999999999997],[30.099999999999998,31.37999999999997],[30.099999999999998,31.38999999999997],[30.09,31.38999999999997],[30.09,31.37999999999997]]]}"
1638,0.8148068330616134,"{""type"":""Polygon"",""coordinates"":[[[30.09,31.38999999999997],[30.099999999999998,31.38999999999997],[30.099999999999998,31.399999999999974],[30.090000000000003,31.399999999999974],[30.09,31.38999999999997]]]}"
1639,0.7096806589516969,"{""type"":""Polygon"",""coordinates"":[[[30.090000000000003,31.399999999999974],[30.099999999999998,31.399999999999974],[30.099999999999998,31.409999999999975],[30.09,31.409999999999968],[30.090000000000003,31.399999999999974]]]}"
1640,3.510907279897227,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,30.999999999999975],[30.109999999999992,30.999999999999968],[30.109999999999992,31.009999999999973],[30.099999999999998,31.009999999999973],[30.099999999999998,30.999999999999975]]]}"
1641,3.310855726950724,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.009999999999973],[30.109999999999992,31.009999999999973],[30.109999999999992,31.01999999999997],[30.099999999999998,31.01999999999997],[30.099999999999998,31.009999999999973]]]}"
1642,2.6064023186888874,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.01999999999997],[30.109999999999992,31.01999999999997],[30.109999999999992,31.029999999999973],[30.099999999999998,31.029999999999973],[30.099999999999998,31.01999999999997]]]}"
1643,4.454590580508679,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.029999999999973],[30.109999999999992,31.029999999999973],[30.109999999999992,31.039999999999964],[30.099999999999998,31.039999999999964],[30.099999999999998,31.029999999999973]]]}"
1644,4.927433403986918,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.039999999999964],[30.109999999999992,31.03999999999996],[30.109999999999996,31.049999999999972],[30.099999999999998,31.049999999999976],[30.099999999999998,31.039999999999964]]]}"
1645,2.770831334807999,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.049999999999976],[30.109999999999996,31.049999999999972],[30.109999999999992,31.059999999999963],[30.099999999999998,31.059999999999963],[30.099999999999998,31.049999999999976]]]}"
1646,4.2717247626072234,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.059999999999963],[30.109999999999992,31.059999999999963],[30.109999999999992,31.069999999999975],[30.099999999999998,31.069999999999975],[30.099999999999998,31.059999999999963]]]}"
1647,4.4761062353094925,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.069999999999975],[30.109999999999992,31.069999999999975],[30.109999999999992,31.079999999999963],[30.099999999999998,31.07999999999997],[30.099999999999998,31.069999999999975]]]}"
1648,4.679898503460462,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.07999999999997],[30.109999999999992,31.079999999999963],[30.109999999999992,31.08999999999996],[30.099999999999998,31.089999999999968],[30.099999999999998,31.07999999999997]]]}"
1649,6.172491391877381,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.089999999999968],[30.109999999999992,31.08999999999996],[30.109999999999992,31.099999999999966],[30.099999999999998,31.099999999999966],[30.099999999999998,31.089999999999968]]]}"
1650,4.786043042623543,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.099999999999966],[30.109999999999992,31.099999999999966],[30.109999999999992,31.109999999999975],[30.099999999999998,31.109999999999975],[30.099999999999998,31.099999999999966]]]}"
1651,4.708153345916846,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.109999999999967],[30.109999999999992,31.109999999999967],[30.109999999999996,31.119999999999973],[30.099999999999998,31.119999999999973],[30.099999999999998,31.109999999999967]]]}"
1652,11.438810049355782,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.119999999999973],[30.109999999999996,31.119999999999973],[30.109999999999992,31.12999999999997],[30.099999999999998,31.12999999999997],[30.099999999999998,31.119999999999973]]]}"
1653,16.245527596413332,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.129999999999967],[30.109999999999992,31.129999999999967],[30.109999999999992,31.139999999999972],[30.099999999999998,31.139999999999972],[30.099999999999998,31.129999999999967]]]}"
1654,29.185937054750468,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.139999999999972],[30.109999999999992,31.139999999999972],[30.109999999999992,31.14999999999997],[30.099999999999998,31.14999999999997],[30.099999999999998,31.139999999999972]]]}"
1655,14.403020102766495,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.149999999999963],[30.109999999999992,31.149999999999963],[30.109999999999992,31.159999999999965],[30.099999999999998,31.159999999999975],[30.099999999999998,31.149999999999963]]]}"
1656,11.035007890266709,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.159999999999975],[30.109999999999992,31.159999999999965],[30.109999999999992,31.16999999999997],[30.099999999999998,31.169999999999977],[30.099999999999998,31.159999999999975]]]}"
1657,10.522723440882528,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.169999999999977],[30.109999999999992,31.16999999999997],[30.109999999999992,31.179999999999968],[30.099999999999998,31.179999999999968],[30.099999999999998,31.169999999999977]]]}"
1658,8.101169637,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.179999999999968],[30.109999999999992,31.179999999999968],[30.109999999999996,31.18999999999997],[30.099999999999998,31.18999999999997],[30.099999999999998,31.179999999999968]]]}"
1659,5.717128119136714,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.18999999999997],[30.109999999999996,31.18999999999997],[30.109999999999992,31.199999999999974],[30.099999999999998,31.199999999999974],[30.099999999999998,31.18999999999997]]]}"
1660,12.206488325096402,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.199999999999967],[30.109999999999992,31.199999999999967],[30.109999999999992,31.209999999999965],[30.099999999999998,31.209999999999965],[30.099999999999998,31.199999999999967]]]}"
1661,17.758316125363844,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.209999999999965],[30.109999999999992,31.209999999999965],[30.109999999999992,31.219999999999974],[30.099999999999998,31.219999999999974],[30.099999999999998,31.209999999999965]]]}"
1662,7.451071006938132,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.219999999999967],[30.109999999999992,31.219999999999967],[30.109999999999992,31.22999999999998],[30.099999999999998,31.22999999999998],[30.099999999999998,31.219999999999967]]]}"
1663,3.909858296189126,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.22999999999998],[30.109999999999992,31.22999999999998],[30.109999999999992,31.23999999999997],[30.099999999999998,31.23999999999997],[30.099999999999998,31.22999999999998]]]}"
1664,2.9818578134231926,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.239999999999966],[30.109999999999992,31.239999999999966],[30.109999999999992,31.24999999999997],[30.099999999999998,31.24999999999997],[30.099999999999998,31.239999999999966]]]}"
1665,3.675430539665343,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.24999999999997],[30.109999999999992,31.24999999999997],[30.109999999999992,31.25999999999997],[30.09999999999999,31.25999999999997],[30.099999999999998,31.24999999999997]]]}"
1666,15.445320357250264,"{""type"":""Polygon"",""coordinates"":[[[30.09999999999999,31.25999999999997],[30.109999999999992,31.25999999999997],[30.109999999999992,31.26999999999997],[30.099999999999998,31.26999999999997],[30.09999999999999,31.25999999999997]]]}"
1667,34.04884235,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.26999999999997],[30.109999999999992,31.26999999999997],[30.109999999999992,31.27999999999997],[30.099999999999998,31.27999999999997],[30.099999999999998,31.26999999999997]]]}"
1668,3.8092647901165626,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.27999999999997],[30.109999999999992,31.27999999999997],[30.109999999999992,31.289999999999967],[30.09999999999999,31.289999999999967],[30.099999999999998,31.27999999999997]]]}"
1669,3.232178924,"{""type"":""Polygon"",""coordinates"":[[[30.09999999999999,31.289999999999967],[30.109999999999992,31.289999999999967],[30.109999999999992,31.29999999999997],[30.099999999999998,31.29999999999997],[30.09999999999999,31.289999999999967]]]}"
1670,3.398931954291802,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.29999999999997],[30.109999999999992,31.29999999999997],[30.109999999999992,31.309999999999974],[30.099999999999998,31.309999999999974],[30.099999999999998,31.29999999999997]]]}"
1671,3.476019505653442,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.309999999999967],[30.109999999999992,31.309999999999967],[30.109999999999992,31.31999999999997],[30.099999999999998,31.31999999999997],[30.099999999999998,31.309999999999967]]]}"
1672,3.5001490461298164,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.31999999999997],[30.109999999999992,31.31999999999997],[30.109999999999992,31.329999999999966],[30.09999999999999,31.329999999999973],[30.099999999999998,31.31999999999997]]]}"
1673,2.936956742896309,"{""type"":""Polygon"",""coordinates"":[[[30.09999999999999,31.329999999999966],[30.109999999999992,31.329999999999966],[30.109999999999992,31.339999999999964],[30.099999999999998,31.339999999999964],[30.09999999999999,31.329999999999966]]]}"
1674,2.137882401200035,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.339999999999964],[30.109999999999992,31.339999999999964],[30.109999999999992,31.34999999999997],[30.099999999999998,31.34999999999997],[30.099999999999998,31.339999999999964]]]}"
1675,1.4787447205449962,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.34999999999997],[30.109999999999992,31.34999999999997],[30.109999999999992,31.35999999999997],[30.099999999999998,31.35999999999997],[30.099999999999998,31.34999999999997]]]}"
1676,1.0947209284688784,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.35999999999997],[30.109999999999992,31.35999999999997],[30.109999999999992,31.36999999999997],[30.099999999999998,31.36999999999997],[30.099999999999998,31.35999999999997]]]}"
1677,0.9767945606402959,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.36999999999997],[30.109999999999992,31.36999999999997],[30.109999999999992,31.37999999999997],[30.099999999999998,31.37999999999997],[30.099999999999998,31.36999999999997]]]}"
1678,0.8824709817012654,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.37999999999997],[30.109999999999992,31.37999999999997],[30.109999999999992,31.38999999999997],[30.099999999999998,31.38999999999997],[30.099999999999998,31.37999999999997]]]}"
1679,0.7617925905351397,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.38999999999997],[30.109999999999992,31.38999999999997],[30.109999999999992,31.399999999999974],[30.099999999999998,31.399999999999974],[30.099999999999998,31.38999999999997]]]}"
1680,0.682596416,"{""type"":""Polygon"",""coordinates"":[[[30.099999999999998,31.399999999999974],[30.109999999999992,31.399999999999974],[30.109999999999992,31.40999999999996],[30.099999999999998,31.409999999999975],[30.099999999999998,31.399999999999974]]]}"
1681,4.656172670010719,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,30.999999999999968],[30.120000000000005,30.999999999999968],[30.120000000000005,31.009999999999973],[30.109999999999992,31.009999999999973],[30.109999999999992,30.999999999999968]]]}"
1682,3.4719191269029546,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.009999999999973],[30.120000000000005,31.009999999999973],[30.119999999999997,31.01999999999997],[30.109999999999992,31.01999999999997],[30.109999999999992,31.009999999999973]]]}"
1683,2.8009236249365386,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.01999999999997],[30.119999999999997,31.01999999999997],[30.120000000000005,31.029999999999973],[30.109999999999992,31.029999999999973],[30.109999999999992,31.01999999999997]]]}"
1684,4.422444610844684,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.029999999999973],[30.120000000000005,31.029999999999973],[30.119999999999997,31.039999999999964],[30.109999999999992,31.039999999999964],[30.109999999999992,31.029999999999973]]]}"
1685,6.216782169878152,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.03999999999996],[30.119999999999997,31.039999999999964],[30.119999999999997,31.049999999999972],[30.109999999999996,31.049999999999972],[30.109999999999992,31.03999999999996]]]}"
1686,3.0928704285206012,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999996,31.049999999999972],[30.119999999999997,31.049999999999972],[30.119999999999997,31.059999999999963],[30.109999999999992,31.059999999999963],[30.109999999999996,31.049999999999972]]]}"
1687,4.110540109566548,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.059999999999963],[30.119999999999997,31.059999999999963],[30.120000000000005,31.06999999999997],[30.109999999999992,31.069999999999975],[30.109999999999992,31.059999999999963]]]}"
1688,3.692624080775752,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.069999999999975],[30.120000000000005,31.06999999999997],[30.119999999999997,31.079999999999963],[30.109999999999992,31.079999999999963],[30.109999999999992,31.069999999999975]]]}"
1689,4.735089682325532,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.079999999999963],[30.119999999999997,31.079999999999963],[30.119999999999997,31.089999999999968],[30.109999999999992,31.08999999999996],[30.109999999999992,31.079999999999963]]]}"
1690,3.7432395799791003,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.08999999999996],[30.119999999999997,31.089999999999968],[30.119999999999997,31.099999999999966],[30.109999999999992,31.099999999999966],[30.109999999999992,31.08999999999996]]]}"
1691,5.3025257421445255,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.099999999999966],[30.119999999999997,31.099999999999966],[30.119999999999997,31.109999999999975],[30.109999999999992,31.109999999999975],[30.109999999999992,31.099999999999966]]]}"
1692,6.7484755551862134,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.109999999999967],[30.119999999999997,31.109999999999967],[30.119999999999997,31.119999999999973],[30.109999999999996,31.119999999999973],[30.109999999999992,31.109999999999967]]]}"
1693,20.002199150338956,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999996,31.119999999999973],[30.119999999999997,31.119999999999973],[30.119999999999997,31.12999999999997],[30.109999999999992,31.12999999999997],[30.109999999999996,31.119999999999973]]]}"
1694,27.79734686356556,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.129999999999967],[30.120000000000005,31.129999999999967],[30.120000000000005,31.139999999999972],[30.109999999999992,31.139999999999972],[30.109999999999992,31.129999999999967]]]}"
1695,42.44069864783914,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.139999999999972],[30.120000000000005,31.139999999999972],[30.119999999999997,31.149999999999963],[30.109999999999992,31.14999999999997],[30.109999999999992,31.139999999999972]]]}"
1696,23.151077057741862,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.149999999999963],[30.119999999999997,31.14999999999996],[30.120000000000005,31.15999999999997],[30.109999999999992,31.159999999999965],[30.109999999999992,31.149999999999963]]]}"
1697,8.240532265161809,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.159999999999965],[30.120000000000005,31.15999999999997],[30.119999999999997,31.16999999999997],[30.109999999999992,31.16999999999997],[30.109999999999992,31.159999999999965]]]}"
1698,6.8019252959830565,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.16999999999997],[30.119999999999997,31.16999999999997],[30.119999999999997,31.179999999999968],[30.109999999999992,31.179999999999968],[30.109999999999992,31.16999999999997]]]}"
1699,6.6880150392958555,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.179999999999968],[30.119999999999997,31.179999999999968],[30.120000000000005,31.18999999999997],[30.109999999999996,31.18999999999997],[30.109999999999992,31.179999999999968]]]}"
1700,5.120288767392123,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999996,31.18999999999997],[30.120000000000005,31.18999999999997],[30.120000000000005,31.199999999999974],[30.109999999999992,31.199999999999974],[30.109999999999996,31.18999999999997]]]}"
1701,5.4739794289763966,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.199999999999967],[30.120000000000005,31.199999999999967],[30.120000000000005,31.209999999999965],[30.109999999999992,31.209999999999965],[30.109999999999992,31.199999999999967]]]}"
1702,10.803977210466954,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.209999999999965],[30.120000000000005,31.209999999999965],[30.119999999999997,31.219999999999974],[30.109999999999992,31.219999999999974],[30.109999999999992,31.209999999999965]]]}"
1703,9.052853348704792,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.219999999999967],[30.119999999999997,31.219999999999967],[30.120000000000005,31.22999999999998],[30.109999999999992,31.22999999999998],[30.109999999999992,31.219999999999967]]]}"
1704,3.996141897915284,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.22999999999998],[30.120000000000005,31.22999999999998],[30.120000000000005,31.239999999999977],[30.109999999999992,31.23999999999997],[30.109999999999992,31.22999999999998]]]}"
1705,2.901062114329277,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.239999999999966],[30.120000000000005,31.239999999999966],[30.119999999999997,31.24999999999997],[30.109999999999992,31.24999999999997],[30.109999999999992,31.239999999999966]]]}"
1706,3.393249652053736,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.24999999999997],[30.119999999999997,31.24999999999997],[30.119999999999997,31.25999999999997],[30.109999999999992,31.25999999999997],[30.109999999999992,31.24999999999997]]]}"
1707,7.371976475361026,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.25999999999997],[30.119999999999997,31.25999999999997],[30.119999999999997,31.26999999999997],[30.109999999999992,31.26999999999997],[30.109999999999992,31.25999999999997]]]}"
1708,9.081366020190536,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.26999999999997],[30.119999999999997,31.26999999999997],[30.119999999999997,31.27999999999997],[30.109999999999992,31.27999999999997],[30.109999999999992,31.26999999999997]]]}"
1709,3.002575812837746,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.27999999999997],[30.119999999999997,31.27999999999997],[30.120000000000005,31.289999999999967],[30.109999999999992,31.289999999999967],[30.109999999999992,31.27999999999997]]]}"
1710,2.714716061,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.289999999999967],[30.120000000000005,31.289999999999967],[30.119999999999997,31.29999999999997],[30.109999999999992,31.29999999999997],[30.109999999999992,31.289999999999967]]]}"
1711,2.822170736859549,"{""type"":""Polygon"",""coordinates"":[[[30.109999999999992,31.29999999999997],[30.119999999999997,31.29999999999997],[30.120000000000005,31.309999999999974],[30.109999999999992,31.309999999999974],[30.109999999999992,31.29999999999997]]]}"
