fact_id,prop_id,area_id,business_type_id,category,street_name,area_sqm,rent_monthly_egp,rent_per_sqm,competitors_500m,competitors_1km,affordability_score,suitability_score,recommended
2138,195,43,4,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,100,10000,100,0,0,1.32,10,True
2139,195,43,5,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,100,10000,100,0,0,1.32,10,True
2140,195,43,6,Health & Fitness,Alexandria / Gamal Abdel Nasser St.,100,10000,100,0,0,1.32,10,True
2141,195,43,7,Healthcare,Alexandria / Gamal Abdel Nasser St.,100,10000,100,2,2,1.32,9.4,True
2142,195,43,8,Healthcare,Alexandria / Gamal Abdel Nasser St.,100,10000,100,2,2,1.32,9.4,True
2143,195,43,9,Retail,Alexandria / Gamal Abdel Nasser St.,100,10000,100,0,0,1.32,10,True
2144,195,43,10,Retail,Alexandria / Gamal Abdel Nasser St.,100,10000,100,0,0,1.32,10,True
2145,195,43,11,Tourism & Hospitality,Alexandria / Gamal Abdel Nasser St.,100,10000,100,0,0,1.32,10,True
2146,196,43,1,Financial Services,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
2147,196,43,2,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
2148,196,43,3,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
2149,196,43,4,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
2150,196,43,5,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
2151,196,43,6,Health & Fitness,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
2152,196,43,7,Healthcare,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,2,2,0.73,8.33,True
2153,196,43,8,Healthcare,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,2,2,0.73,8.33,True
2154,196,43,9,Retail,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
2155,196,43,10,Retail,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
2156,196,43,11,Tourism & Hospitality,Alexandria / Gamal Abdel Nasser St.,60,25000,416.67,0,0,0.73,8.93,True
2157,197,43,1,Financial Services,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
2158,197,43,2,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
2159,197,43,3,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
2160,197,43,4,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
2161,197,43,5,Food & Beverage,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
2162,197,43,6,Health & Fitness,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
2163,197,43,7,Healthcare,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,2,2,1.2,9.4,True
2164,197,43,8,Healthcare,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,2,2,1.2,9.4,True
2165,197,43,9,Retail,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
2166,197,43,10,Retail,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
2167,197,43,11,Tourism & Hospitality,Alexandria / Gamal Abdel Nasser St.,65,10500,161.54,0,0,1.2,10,True
2168,198,46,1,Financial Services,Alexandria / Khaled Ibn El Waleed St.,150,30000,200,0,2,1.13,10,True
2169,198,46,2,Food & Beverage,Alexandria / Khaled Ibn El Waleed St.,150,30000,200,0,2,1.13,10,True
2170,198,46,3,Food & Beverage,Alexandria / Khaled Ibn El Waleed St.,150,30000,200,0,2,1.13,10,True
2171,198,46,4,Food & Beverage,Alexandria / Khaled Ibn El Waleed St.,150,30000,200,0,2,1.13,10,True
2172,198,46,5,Food & Beverage,Alexandria / Khaled Ibn El Waleed St.,150,30000,200,0,2,1.13,10,True
2173,198,46,6,Health & Fitness,Alexandria / Khaled Ibn El Waleed St.,150,30000,200,1,2,1.13,9.7,True
2174,198,46,7,Healthcare,Alexandria / Khaled Ibn El Waleed St.,150,30000,200,10,14,1.13,4.93,False
2175,198,46,8,Healthcare,Alexandria / Khaled Ibn El Waleed St.,150,30000,200,10,14,1.13,4.93,False
2176,198,46,9,Retail,Alexandria / Khaled Ibn El Waleed St.,150,30000,200,0,0,1.13,10,True
2177,198,46,10,Retail,Alexandria / Khaled Ibn El Waleed St.,150,30000,200,0,0,1.13,10,True
2178,198,46,11,Tourism & Hospitality,Alexandria / Khaled Ibn El Waleed St.,150,30000,200,0,1,1.13,10,True
2179,199,46,1,Financial Services,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,0,2,1.03,10,True
2180,199,46,2,Food & Beverage,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,0,2,1.03,10,True
2181,199,46,3,Food & Beverage,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,0,2,1.03,10,True
2182,199,46,4,Food & Beverage,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,0,2,1.03,10,True
2183,199,46,5,Food & Beverage,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,0,2,1.03,10,True
2184,199,46,6,Health & Fitness,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,1,2,1.03,9.7,True
2185,199,46,7,Healthcare,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,10,14,1.03,4.93,False
2186,199,46,8,Healthcare,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,10,14,1.03,4.93,False
2187,199,46,9,Retail,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,0,0,1.03,10,True
2188,199,46,10,Retail,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,0,0,1.03,10,True
2189,199,46,11,Tourism & Hospitality,Alexandria / Khaled Ibn El Waleed St.,200,50000,250,0,1,1.03,10,True
2190,200,46,1,Financial Services,Alexandria / Khaled Ibn El Waleed St.,148,45000,304.05,0,2,0.93,9.73,True
2191,200,46,2,Food & Beverage,Alexandria / Khaled Ibn El Waleed St.,148,45000,304.05,0,2,0.93,9.73,True
2192,200,46,3,Food & Beverage,Alexandria / Khaled Ibn El Waleed St.,148,45000,304.05,0,2,0.93,9.73,True
2193,200,46,4,Food & Beverage,Alexandria / Khaled Ibn El Waleed St.,148,45000,304.05,0,2,0.93,9.73,True
2194,200,46,5,Food & Beverage,Alexandria / Khaled Ibn El Waleed St.,148,45000,304.05,0,2,0.93,9.73,True
2195,200,46,6,Health & Fitness,Alexandria / Khaled Ibn El Waleed St.,148,45000,304.05,1,2,0.93,9.43,True
2196,200,46,7,Healthcare,Alexandria / Khaled Ibn El Waleed St.,148,45000,304.05,10,14,0.93,4.66,False
2197,200,46,8,Healthcare,Alexandria / Khaled Ibn El Waleed St.,148,45000,304.05,10,14,0.93,4.66,False
2198,200,46,9,Retail,Alexandria / Khaled Ibn El Waleed St.,148,45000,304.05,0,0,0.93,9.73,True
2199,200,46,10,Retail,Alexandria / Khaled Ibn El Waleed St.,148,45000,304.05,0,0,0.93,9.73,True
2200,200,46,11,Tourism & Hospitality,Alexandria / Khaled Ibn El Waleed St.,148,45000,304.05,0,1,0.93,9.73,True
2201,201,22,1,Financial Services,Alexandria / Kornesh El-Maamoura St,140,135000,964.29,0,0,0.57,8.3,True
2202,201,22,2,Food & Beverage,Alexandria / Kornesh El-Maamoura St,140,135000,964.29,0,0,0.57,8.3,True
2203,201,22,3,Food & Beverage,Alexandria / Kornesh El-Maamoura St,140,135000,964.29,0,0,0.57,8.3,True
2204,201,22,4,Food & Beverage,Alexandria / Kornesh El-Maamoura St,140,135000,964.29,0,0,0.57,8.3,True
2205,201,22,5,Food & Beverage,Alexandria / Kornesh El-Maamoura St,140,135000,964.29,0,0,0.57,8.3,True
2206,201,22,6,Health & Fitness,Alexandria / Kornesh El-Maamoura St,140,135000,964.29,0,0,0.57,8.3,True
2207,201,22,7,Healthcare,Alexandria / Kornesh El-Maamoura St,140,135000,964.29,2,2,0.57,7.7,True
2208,201,22,8,Healthcare,Alexandria / Kornesh El-Maamoura St,140,135000,964.29,2,2,0.57,7.7,True
2209,201,22,9,Retail,Alexandria / Kornesh El-Maamoura St,140,135000,964.29,0,0,0.57,8.3,True
2210,201,22,10,Retail,Alexandria / Kornesh El-Maamoura St,140,135000,964.29,0,0,0.57,8.3,True
2211,201,22,11,Tourism & Hospitality,Alexandria / Kornesh El-Maamoura St,140,135000,964.29,3,4,0.57,6.27,True
2212,202,14,1,Financial Services,Alexandria / La Jetee St.,65,20000,307.69,2,2,0.88,8.93,True
2213,202,14,2,Food & Beverage,Alexandria / La Jetee St.,65,20000,307.69,8,24,0.88,4.8,False
2214,202,14,3,Food & Beverage,Alexandria / La Jetee St.,65,20000,307.69,8,24,0.88,4.8,False
2215,202,14,4,Food & Beverage,Alexandria / La Jetee St.,65,20000,307.69,8,24,0.88,4.8,False
2216,202,14,5,Food & Beverage,Alexandria / La Jetee St.,65,20000,307.69,8,24,0.88,4.8,False
2217,202,14,6,Health & Fitness,Alexandria / La Jetee St.,65,20000,307.69,0,0,0.88,9.53,True
2218,202,14,7,Healthcare,Alexandria / La Jetee St.,65,20000,307.69,6,6,0.88,7.4,True
2219,202,14,8,Healthcare,Alexandria / La Jetee St.,65,20000,307.69,6,6,0.88,7.4,True
2220,202,14,9,Retail,Alexandria / La Jetee St.,65,20000,307.69,2,2,0.88,8.93,True
2221,202,14,10,Retail,Alexandria / La Jetee St.,65,20000,307.69,2,2,0.88,8.93,True
2222,202,14,11,Tourism & Hospitality,Alexandria / La Jetee St.,65,20000,307.69,1,1,0.88,9.23,True
2223,203,14,1,Financial Services,Alexandria / La Jetee St.,125,20000,160,2,2,1.18,9.4,True
2224,203,14,2,Food & Beverage,Alexandria / La Jetee St.,125,20000,160,8,24,1.18,5.27,False
2225,203,14,3,Food & Beverage,Alexandria / La Jetee St.,125,20000,160,8,24,1.18,5.27,False
2226,203,14,4,Food & Beverage,Alexandria / La Jetee St.,125,20000,160,8,24,1.18,5.27,False
2227,203,14,5,Food & Beverage,Alexandria / La Jetee St.,125,20000,160,8,24,1.18,5.27,False
2228,203,14,6,Health & Fitness,Alexandria / La Jetee St.,125,20000,160,0,0,1.18,10,True
2229,203,14,7,Healthcare,Alexandria / La Jetee St.,125,20000,160,6,6,1.18,7.87,True
2230,203,14,8,Healthcare,Alexandria / La Jetee St.,125,20000,160,6,6,1.18,7.87,True
2231,203,14,9,Retail,Alexandria / La Jetee St.,125,20000,160,2,2,1.18,9.4,True
2232,203,14,10,Retail,Alexandria / La Jetee St.,125,20000,160,2,2,1.18,9.4,True
2233,203,14,11,Tourism & Hospitality,Alexandria / La Jetee St.,125,20000,160,1,1,1.18,9.7,True
2234,204,38,1,Financial Services,Alexandria / Mohammed Al Eqbal St.,80,20000,250,3,8,1.03,8.22,True
2235,204,38,2,Food & Beverage,Alexandria / Mohammed Al Eqbal St.,80,20000,250,3,11,1.03,7.65,True
2236,204,38,3,Food & Beverage,Alexandria / Mohammed Al Eqbal St.,80,20000,250,3,11,1.03,7.65,True
2237,204,38,4,Food & Beverage,Alexandria / Mohammed Al Eqbal St.,80,20000,250,3,11,1.03,7.65,True
2238,204,38,5,Food & Beverage,Alexandria / Mohammed Al Eqbal St.,80,20000,250,3,11,1.03,7.65,True
2239,204,38,6,Health & Fitness,Alexandria / Mohammed Al Eqbal St.,80,20000,250,0,2,1.03,10,True
2240,204,38,7,Healthcare,Alexandria / Mohammed Al Eqbal St.,80,20000,250,6,8,1.03,7.33,True
2241,204,38,8,Healthcare,Alexandria / Mohammed Al Eqbal St.,80,20000,250,6,8,1.03,7.33,True
2242,204,38,9,Retail,Alexandria / Mohammed Al Eqbal St.,80,20000,250,3,5,1.03,9.1,True
2243,204,38,10,Retail,Alexandria / Mohammed Al Eqbal St.,80,20000,250,3,5,1.03,9.1,True
2244,204,38,11,Tourism & Hospitality,Alexandria / Mohammed Al Eqbal St.,80,20000,250,2,2,1.03,9.4,True
2245,205,20,1,Financial Services,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,0,0.26,7.04,True
2246,205,20,2,Food & Beverage,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,3,0.26,7.04,True
2247,205,20,3,Food & Beverage,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,3,0.26,7.04,True
2248,205,20,4,Food & Beverage,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,3,0.26,7.04,True
2249,205,20,5,Food & Beverage,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,3,0.26,7.04,True
2250,205,20,6,Health & Fitness,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,0,0.26,7.04,True
2251,205,20,7,Healthcare,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,6,11,0.26,4.24,False
2252,205,20,8,Healthcare,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,6,11,0.26,4.24,False
2253,205,20,9,Retail,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,1,0.26,7.04,True
2254,205,20,10,Retail,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,1,0.26,7.04,True
2255,205,20,11,Tourism & Hospitality,Alexandria / Mohammed Darwish El-Deeb St.,85,120000,1411.76,0,0,0.26,7.04,True
2256,206,31,1,Financial Services,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,1,8,1,8.95,True
2257,206,31,2,Food & Beverage,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,5,22,1,6.32,True
2258,206,31,3,Food & Beverage,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,5,22,1,6.32,True
2259,206,31,4,Food & Beverage,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,5,22,1,6.32,True
2260,206,31,5,Food & Beverage,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,5,22,1,6.32,True
2261,206,31,6,Health & Fitness,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,1,1,1,9.7,True
2262,206,31,7,Healthcare,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,7,20,1,5.8,False
2263,206,31,8,Healthcare,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,7,20,1,5.8,False
2264,206,31,9,Retail,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,5,10,1,7.3,True
2265,206,31,10,Retail,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,5,10,1,7.3,True
2266,206,31,11,Tourism & Hospitality,Alexandria / Mohammed Fawzi Moaz St.,250,250000,1000,0,3,1,10,True
2267,207,40,1,Financial Services,Alexandria / Mostafa Fahmy St,700,95000,135.71,1,7,1.25,8.41,True
2268,207,40,2,Food & Beverage,Alexandria / Mostafa Fahmy St,700,95000,135.71,2,8,1.25,7.9,True
2269,207,40,3,Food & Beverage,Alexandria / Mostafa Fahmy St,700,95000,135.71,2,8,1.25,7.9,True
2270,207,40,4,Food & Beverage,Alexandria / Mostafa Fahmy St,700,95000,135.71,2,8,1.25,7.9,True
2271,207,40,5,Food & Beverage,Alexandria / Mostafa Fahmy St,700,95000,135.71,2,8,1.25,7.9,True
2272,207,40,6,Health & Fitness,Alexandria / Mostafa Fahmy St,700,95000,135.71,0,1,1.25,10,True
2273,207,40,7,Healthcare,Alexandria / Mostafa Fahmy St,700,95000,135.71,8,17,1.25,5.31,False
2274,207,40,8,Healthcare,Alexandria / Mostafa Fahmy St,700,95000,135.71,8,17,1.25,5.31,False
2275,207,40,9,Retail,Alexandria / Mostafa Fahmy St,700,95000,135.71,1,5,1.25,9.1,True
2276,207,40,10,Retail,Alexandria / Mostafa Fahmy St,700,95000,135.71,1,5,1.25,9.1,True
2277,207,40,11,Tourism & Hospitality,Alexandria / Mostafa Fahmy St,700,95000,135.71,0,2,1.25,10,True
2278,208,20,1,Financial Services,Alexandria / New El Hadra,150,15000,100,0,0,1.41,10,True
2279,208,20,2,Food & Beverage,Alexandria / New El Hadra,150,15000,100,0,3,1.41,10,True
2280,208,20,3,Food & Beverage,Alexandria / New El Hadra,150,15000,100,0,3,1.41,10,True
2281,208,20,4,Food & Beverage,Alexandria / New El Hadra,150,15000,100,0,3,1.41,10,True
2282,208,20,5,Food & Beverage,Alexandria / New El Hadra,150,15000,100,0,3,1.41,10,True
2283,208,20,6,Health & Fitness,Alexandria / New El Hadra,150,15000,100,0,0,1.41,10,True
2284,208,20,7,Healthcare,Alexandria / New El Hadra,150,15000,100,6,11,1.41,7.2,True
2285,208,20,8,Healthcare,Alexandria / New El Hadra,150,15000,100,6,11,1.41,7.2,True
2286,208,20,9,Retail,Alexandria / New El Hadra,150,15000,100,0,1,1.41,10,True
2287,208,20,10,Retail,Alexandria / New El Hadra,150,15000,100,0,1,1.41,10,True
2288,208,20,11,Tourism & Hospitality,Alexandria / New El Hadra,150,15000,100,0,0,1.41,10,True
2289,209,20,1,Financial Services,Alexandria / New El Hadra,150,12000,80,0,0,1.43,10,True
2290,209,20,2,Food & Beverage,Alexandria / New El Hadra,150,12000,80,0,3,1.43,10,True
2291,209,20,3,Food & Beverage,Alexandria / New El Hadra,150,12000,80,0,3,1.43,10,True
2292,209,20,4,Food & Beverage,Alexandria / New El Hadra,150,12000,80,0,3,1.43,10,True
2293,209,20,5,Food & Beverage,Alexandria / New El Hadra,150,12000,80,0,3,1.43,10,True
2294,209,20,6,Health & Fitness,Alexandria / New El Hadra,150,12000,80,0,0,1.43,10,True
2295,209,20,7,Healthcare,Alexandria / New El Hadra,150,12000,80,6,11,1.43,7.2,True
2296,209,20,8,Healthcare,Alexandria / New El Hadra,150,12000,80,6,11,1.43,7.2,True
2297,209,20,9,Retail,Alexandria / New El Hadra,150,12000,80,0,1,1.43,10,True
2298,209,20,10,Retail,Alexandria / New El Hadra,150,12000,80,0,1,1.43,10,True
2299,209,20,11,Tourism & Hospitality,Alexandria / New El Hadra,150,12000,80,0,0,1.43,10,True
2300,210,5,1,Financial Services,Alexandria / Riad St,310,210000,677.42,19,48,0.78,3.54,False
2301,210,5,2,Food & Beverage,Alexandria / Riad St,310,210000,677.42,100,141,0.78,3.26,False
2302,210,5,3,Food & Beverage,Alexandria / Riad St,310,210000,677.42,100,141,0.78,3.26,False
2303,210,5,4,Food & Beverage,Alexandria / Riad St,310,210000,677.42,100,141,0.78,3.26,False
2304,210,5,5,Food & Beverage,Alexandria / Riad St,310,210000,677.42,100,141,0.78,3.26,False
2305,210,5,6,Health & Fitness,Alexandria / Riad St,310,210000,677.42,1,1,0.78,8.82,True
2306,210,5,7,Healthcare,Alexandria / Riad St,310,210000,677.42,42,74,0.78,3.39,False
2307,210,5,8,Healthcare,Alexandria / Riad St,310,210000,677.42,42,74,0.78,3.39,False
2308,210,5,9,Retail,Alexandria / Riad St,310,210000,677.42,164,173,0.78,3.24,False
2309,210,5,10,Retail,Alexandria / Riad St,310,210000,677.42,164,173,0.78,3.24,False
2310,210,5,11,Tourism & Hospitality,Alexandria / Riad St,310,210000,677.42,20,29,0.78,3.81,False
2311,211,40,1,Financial Services,Alexandria / Roushdy Basha St.,60,25000,416.67,1,7,0.75,7.4,True
2312,211,40,2,Food & Beverage,Alexandria / Roushdy Basha St.,60,25000,416.67,2,8,0.75,6.88,True
2313,211,40,3,Food & Beverage,Alexandria / Roushdy Basha St.,60,25000,416.67,2,8,0.75,6.88,True
2314,211,40,4,Food & Beverage,Alexandria / Roushdy Basha St.,60,25000,416.67,2,8,0.75,6.88,True
2315,211,40,5,Food & Beverage,Alexandria / Roushdy Basha St.,60,25000,416.67,2,8,0.75,6.88,True
2316,211,40,6,Health & Fitness,Alexandria / Roushdy Basha St.,60,25000,416.67,0,1,0.75,8.98,True
2317,211,40,7,Healthcare,Alexandria / Roushdy Basha St.,60,25000,416.67,8,17,0.75,4.29,False
2318,211,40,8,Healthcare,Alexandria / Roushdy Basha St.,60,25000,416.67,8,17,0.75,4.29,False
2319,211,40,9,Retail,Alexandria / Roushdy Basha St.,60,25000,416.67,1,5,0.75,8.08,True
2320,211,40,10,Retail,Alexandria / Roushdy Basha St.,60,25000,416.67,1,5,0.75,8.08,True
2321,211,40,11,Tourism & Hospitality,Alexandria / Roushdy Basha St.,60,25000,416.67,0,2,0.75,8.98,True
2322,212,16,1,Financial Services,Alexandria / Saad Zaghloul St.,100,100000,1000,9,43,0.83,4.1,False
2323,212,16,2,Food & Beverage,Alexandria / Saad Zaghloul St.,100,100000,1000,30,132,0.83,3.48,False
2324,212,16,3,Food & Beverage,Alexandria / Saad Zaghloul St.,100,100000,1000,30,132,0.83,3.48,False
2325,212,16,4,Food & Beverage,Alexandria / Saad Zaghloul St.,100,100000,1000,30,132,0.83,3.48,False
2326,212,16,5,Food & Beverage,Alexandria / Saad Zaghloul St.,100,100000,1000,30,132,0.83,3.48,False
2327,212,16,6,Health & Fitness,Alexandria / Saad Zaghloul St.,100,100000,1000,0,2,0.83,9.33,True
2328,212,16,7,Healthcare,Alexandria / Saad Zaghloul St.,100,100000,1000,29,66,0.83,3.64,False
2329,212,16,8,Healthcare,Alexandria / Saad Zaghloul St.,100,100000,1000,29,66,0.83,3.64,False
2330,212,16,9,Retail,Alexandria / Saad Zaghloul St.,100,100000,1000,22,169,0.83,3.45,False
2331,212,16,10,Retail,Alexandria / Saad Zaghloul St.,100,100000,1000,22,169,0.83,3.45,False
2332,212,16,11,Tourism & Hospitality,Alexandria / Saad Zaghloul St.,100,100000,1000,0,19,0.83,7.39,True
2333,213,46,1,Financial Services,Alexandria / Salah Salem St.,183,45000,245.9,0,2,1.04,10,True
2334,213,46,2,Food & Beverage,Alexandria / Salah Salem St.,183,45000,245.9,0,2,1.04,10,True
2335,213,46,3,Food & Beverage,Alexandria / Salah Salem St.,183,45000,245.9,0,2,1.04,10,True
2336,213,46,4,Food & Beverage,Alexandria / Salah Salem St.,183,45000,245.9,0,2,1.04,10,True
2337,213,46,5,Food & Beverage,Alexandria / Salah Salem St.,183,45000,245.9,0,2,1.04,10,True
2338,213,46,6,Health & Fitness,Alexandria / Salah Salem St.,183,45000,245.9,1,2,1.04,9.7,True
2339,213,46,7,Healthcare,Alexandria / Salah Salem St.,183,45000,245.9,10,14,1.04,4.93,False
2340,213,46,8,Healthcare,Alexandria / Salah Salem St.,183,45000,245.9,10,14,1.04,4.93,False
2341,213,46,9,Retail,Alexandria / Salah Salem St.,183,45000,245.9,0,0,1.04,10,True
2342,213,46,10,Retail,Alexandria / Salah Salem St.,183,45000,245.9,0,0,1.04,10,True
2343,213,46,11,Tourism & Hospitality,Alexandria / Salah Salem St.,183,45000,245.9,0,1,1.04,10,True
2344,214,46,1,Financial Services,Alexandria / Salah Salem St.,194,80000,412.37,0,2,0.73,8.92,True
2345,214,46,2,Food & Beverage,Alexandria / Salah Salem St.,194,80000,412.37,0,2,0.73,8.92,True
2346,214,46,3,Food & Beverage,Alexandria / Salah Salem St.,194,80000,412.37,0,2,0.73,8.92,True
2347,214,46,4,Food & Beverage,Alexandria / Salah Salem St.,194,80000,412.37,0,2,0.73,8.92,True
2348,214,46,5,Food & Beverage,Alexandria / Salah Salem St.,194,80000,412.37,0,2,0.73,8.92,True
2349,214,46,6,Health & Fitness,Alexandria / Salah Salem St.,194,80000,412.37,1,2,0.73,8.62,True
2350,214,46,7,Healthcare,Alexandria / Salah Salem St.,194,80000,412.37,10,14,0.73,3.85,False
2351,214,46,8,Healthcare,Alexandria / Salah Salem St.,194,80000,412.37,10,14,0.73,3.85,False
2352,214,46,9,Retail,Alexandria / Salah Salem St.,194,80000,412.37,0,0,0.73,8.92,True
2353,214,46,10,Retail,Alexandria / Salah Salem St.,194,80000,412.37,0,0,0.73,8.92,True
2354,214,46,11,Tourism & Hospitality,Alexandria / Salah Salem St.,194,80000,412.37,0,1,0.73,8.92,True
2355,215,22,1,Financial Services,Alexandria / Shatee El Nakheel,450,35000,77.78,0,0,1.43,10,True
2356,215,22,2,Food & Beverage,Alexandria / Shatee El Nakheel,450,35000,77.78,0,0,1.43,10,True
2357,215,22,3,Food & Beverage,Alexandria / Shatee El Nakheel,450,35000,77.78,0,0,1.43,10,True
2358,215,22,4,Food & Beverage,Alexandria / Shatee El Nakheel,450,35000,77.78,0,0,1.43,10,True
2359,215,22,5,Food & Beverage,Alexandria / Shatee El Nakheel,450,35000,77.78,0,0,1.43,10,True
2360,215,22,6,Health & Fitness,Alexandria / Shatee El Nakheel,450,35000,77.78,0,0,1.43,10,True
2361,215,22,7,Healthcare,Alexandria / Shatee El Nakheel,450,35000,77.78,2,2,1.43,9.4,True
2362,215,22,8,Healthcare,Alexandria / Shatee El Nakheel,450,35000,77.78,2,2,1.43,9.4,True
2363,215,22,9,Retail,Alexandria / Shatee El Nakheel,450,35000,77.78,0,0,1.43,10,True
2364,215,22,10,Retail,Alexandria / Shatee El Nakheel,450,35000,77.78,0,0,1.43,10,True
2365,215,22,11,Tourism & Hospitality,Alexandria / Shatee El Nakheel,450,35000,77.78,3,4,1.43,7.97,True
2366,216,43,1,Financial Services,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
2367,216,43,2,Food & Beverage,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
2368,216,43,3,Food & Beverage,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
2369,216,43,4,Food & Beverage,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
2370,216,43,5,Food & Beverage,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
2371,216,43,6,Health & Fitness,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
2372,216,43,7,Healthcare,Alexandria / Sidi Bishr,70,40000,571.43,2,2,0.45,7.19,True
2373,216,43,8,Healthcare,Alexandria / Sidi Bishr,70,40000,571.43,2,2,0.45,7.19,True
2374,216,43,9,Retail,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
2375,216,43,10,Retail,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
2376,216,43,11,Tourism & Hospitality,Alexandria / Sidi Bishr,70,40000,571.43,0,0,0.45,7.79,True
2377,217,50,1,Financial Services,Alexandria / Victoria,60,26000,433.33,0,0,0.95,9.79,True
2378,217,50,2,Food & Beverage,Alexandria / Victoria,60,26000,433.33,0,0,0.95,9.79,True
2379,217,50,3,Food & Beverage,Alexandria / Victoria,60,26000,433.33,0,0,0.95,9.79,True
2380,217,50,4,Food & Beverage,Alexandria / Victoria,60,26000,433.33,0,0,0.95,9.79,True
2381,217,50,5,Food & Beverage,Alexandria / Victoria,60,26000,433.33,0,0,0.95,9.79,True
2382,217,50,6,Health & Fitness,Alexandria / Victoria,60,26000,433.33,0,0,0.95,9.79,True
2383,217,50,7,Healthcare,Alexandria / Victoria,60,26000,433.33,2,2,0.95,9.19,True
2384,217,50,8,Healthcare,Alexandria / Victoria,60,26000,433.33,2,2,0.95,9.19,True
2385,217,50,9,Retail,Alexandria / Victoria,60,26000,433.33,0,0,0.95,9.79,True
2386,217,50,10,Retail,Alexandria / Victoria,60,26000,433.33,0,0,0.95,9.79,True
2387,217,50,11,Tourism & Hospitality,Alexandria / Victoria,60,26000,433.33,0,0,0.95,9.79,True
2388,218,50,1,Financial Services,Alexandria / Victoria,50,20000,400,0,0,0.99,9.96,True
